datenquelle|standdatum|offertnummerintern|aufschubzeitmonate|laufendenummer|ablaufrueckgewaehr|ablauf|einmalpraemie|jaehrlichepraemie|praemienzahldauermonate|praemienzahlungbis|rabattnachzahlweise|tarifid 
6050|20170114|00105151616|0|1||20270216|5000|0|0|20170216|0|4N
6050|20170114|00105151644|0|1||20270201|4000|0|0|20170201|0|4I
6050|20170114|00105124376|0|1||20500301|0|1366.9|374|20480301|0|R1
6050|20170114|00105151704|0|2||20270117|7537|0|0|20170117|0|4I
6050|20170114|00105151817|0|1||20530205|0|6586.8|432|20530205|0|XDP1
6050|20170114|00105151825|0|2||20270111|12000|0|0|20170111|0|4I
6050|20170114|00105151827|0|1||20500205|0|6581.4|396|20500205|0|XDP3
6050|20170114|00105153572|0|1||20450201|0|372.6|336|20450201|0|40
6050|20170114|00105153582|0|1||20550205|0|2262|456|20550205|0|XDP2
6050|20170114|00105129445|0|1||20540905|0|1692|451|20540905|0|XDP3
6050|20170114|00105153598|0|1||20510705|0|2252.4|412|20510705|0|XDP3
6050|20170114|00105153604|0|2||20510705|0|381.6|388|20490705|0|R1
6050|20170114|00105153607|0|2||20410205|0|1079.8|228|20360205|0|00Z
6050|20170114|00105151183|0|1||20470201|0|2574.9|336|20450201|0|R1
6050|20170114|00105151196|0|1||20500205|0|1878|396|20500205|0|XDP2
6050|20170114|00105151198|0|1||20371205|0|3355.2|250|20371205|0|XDP3
6050|20170114|00105151215|0|1||20370205|0|2713.2|240|20370205|0|XUP3
6050|20170114|00105151221|0|2||20600205|0|298.8|492|20580205|0|R2
6050|20170114|00105151228|76|1||20440520|410000|0|0|20170120|0|PKE
6050|20170114|00105151746|0|1||20430205|0|6356.5|312|20430205|0|XDP3
6050|20170114|00105151748|0|1||20520205|0|6567.6|420|20520205|0|XDP2
6050|20170114|00105151755|0|1||20440205|0|2400|324|20440205|0|XDP3
6050|20170114|00105151756|0|2||20270201|92000|0|0|20170201|0|FGIE
6050|20170114|00105151777|0|1||20470205|0|6768|360|20470205|0|XDP3
6050|20170114|00105151785|0|1||20360605|0|1676.4|232|20360605|0|XDP3
6050|20170114|00105151790|0|1||20421005|0|1686|308|20421005|0|XDP3
6050|20170114|00105151822|0|1||20460205|0|3528|348|20460205|0|XDP3
6050|20170114|00105151917|0|1||20390205|0|2335.2|264|20390205|0|XDP3
6050|20170114|00105152077|0|1||20370205|0|6768|240|20370205|0|XDP3
6050|20170114|00105152078|0|1||20460205|0|2246|348|20460205|0|XDP1
6050|20170114|00105152097|0|2||20370205|0|297|180|20320205|0|00Z
6050|20170114|00105152395|0|1||20540305|0|298.8|420|20520305|0|R2
6050|20170114|00105152399|0|1||20390201|0|880.7|240|20370201|0|R1
6050|20170114|00105152402|0|1||20430205|0|5755.2|312|20430205|0|XUP1
6050|20170114|00105152411|0|1||20390201|0|5851.2|264|20390201|0|FGPI
6050|20170114|00105153359|0|1||20590205|0|1459.2|504|20590205|0|XDP2
6050|20170114|00105153360|0|1||20380205|0|6327.7|252|20380205|0|XDP2
6050|20170114|00105153433|0|1||20420305|0|6441.6|300|20420305|0|XDP1
6050|20170114|00105153434|0|2||20360401|0|2472|230|20360401|0|40
6050|20170114|00105153434|0|1||20360401|0|2233.7|206|20340401|0|R1
6050|20170114|00105153441|292|1|20170120||0|1518|292|20410520|0|LR1ACL
6050|20170114|00105153455|0|1||20600105|0|2071.2|515|20600105|0|XDP3
6050|20170114|00105153465|0|1||20440205|0|1759.2|324|20440205|0|XDP3
6050|20170114|00105147671|0|1||20490105|0|2341.2|384|20490105|0|XDP3
6050|20170114|00105151245|0|1||20450705|0|1682.4|341|20450705|0|XDP3
6050|20170114|00105151271|0|2||20571001|0|3496.8|488|20571001|0|FGV
6050|20170114|00105151290|0|2||20270115|36800|0|0|20170115|0|FGIE
6050|20170114|00105151298|0|1||20370201|0|286.7|180|20320201|0|00
6050|20170114|00105151305|0|1||20270110|68615|0|0|20170110|0|FGIE
6050|20170114|00105151306|0|2||20270201|2500|0|0|20170201|0|4N
6050|20170114|00105151823|0|2||20270112|46000|0|0|20170112|0|FGIE
6050|20170114|00105151852|0|1||20520201|0|445.2|396|20500201|0|R1M
6050|20170114|00105151855|0|1||20320205|0|50000|180|20320205|0|XUP1
6050|20170114|00105151862|48|1|20380201||117073|0|0|20170201|0|LR1AC
6050|20170114|00105151872|0|1||20320605|0|6768|184|20320605|0|XDP3
6050|20170114|00105151880|0|1||20560205|0|2257.2|468|20560205|0|XDP3
6050|20170114|00105152416|0|2||20600205|0|216|491|20580205|0|R1
6050|20170114|00105152446|0|1||20540701|0|6588|449|20540701|0|FGVI
6050|20170114|00105152451|0|1||20520205|0|2253.6|420|20520205|0|XDP2
6050|20170114|00105152459|0|1||20450405|0|1296|338|20450405|0|XDP2
6050|20170114|00105152466|0|1||20350201|0|1457.2|156|20300201|0|00
6050|20170114|00105152470|0|1||20560305|0|593.5|444|20540305|0|R2
6050|20170114|00105152474|0|1|||0|2164585.1|0||0|30
6050|20170114|00105152475|0|1||20270701|0|2746.3|101|20250701|0|R1
6050|20170114|00105152476|0|2||20270201|89756|0|0|20170201|0|FGIE
6050|20170114|00105153328|0|1||20570205|0|4509.6|480|20570205|0|XDP3
6050|20170114|00105153337|0|1||20340305|0|3732.8|204|20340305|0|XDP3
6050|20170114|00105153338|0|2||20270201|4000|0|0|20170201|0|4N
6050|20170114|00105153382|0|2||20390201|0|161.9|264|20390201|0|40
6050|20170114|00105153382|0|1||20390201|0|400.4|252|20380201|0|R1
6050|20170114|00105153388|0|1||20531005|0|4800|439|20531005|0|XUP1
6050|20170114|00105153412|0|2||20270201|138000|0|0|20170201|0|FGIE
6050|20170114|00105153413|0|1||20480205|0|1693.2|372|20480205|0|XDP3
6050|20170114|00105151322|0|1||20330205|0|5378.9|192|20330205|0|XUP3
6050|20170114|00105151341|12|1|20420201||177561|0|0|20170201|0|LR1AC
6050|20170114|00105151344|0|2||20590205|0|500.4|480|20570205|0|R1
6050|20170114|00105151345|0|1||20450205|0|2249.4|336|20450205|0|XDP2
6050|20170114|00105151351|0|2||20250201|0|3135.5|60|20220201|0|20
6050|20170114|00105151352|0|1||20250201|0|6481.7|96|20250201|0|40
6050|20170114|00105151354|0|1||20610805|0|1471.2|533|20610805|0|XDP2
6050|20170114|00105151357|0|1||20320205|0|3300|180|20320205|0|XUP1
6050|20170114|00105151892|0|1||20370201|0|1408.6|180|20320201|0|00
6050|20170114|00105151914|0|1||20270201|37073|0|0|20170201|0|FGNE
6050|20170114|00105151923|0|2||20270204|3122|0|0|20170204|0|4I
6050|20170114|00105152479|0|1||20390305|0|6330.3|264|20390305|0|XDP3
6050|20170114|00105152480|0|1||20470601|0|2342.4|364|20470601|0|FGVI
6050|20170114|00105152481|0|1||20390305|0|6330.3|264|20390305|0|XDP3
6050|20170114|00105152487|0|1||20440205|0|6455.2|324|20440205|0|XDP3
6050|20170114|00105152493|0|1||20650201|0|1068.2|564|20640201|0|R1
6050|20170114|00105133814|0|2||20550105|0|2594.4|456|20550105|0|XDP3
6050|20170114|00105133814|0|1||20550105|0|349.2|432|20530105|0|R1
6050|20170114|00105152508|0|1||20270201|107707|0|0|20170201|0|FGIE
6050|20170114|00105153046|0|1||20530205|0|3104.4|432|20530205|0|XDP2
6050|20170114|00105153064|0|1||20610205|0|2341.2|528|20610205|0|XDP2
6050|20170114|00105153107|0|1||20460905|0|1686|354|20460905|0|XDP3
6050|20170114|00105153135|0|3||20470205|0|420|336|20450205|0|R1
6050|20170114|00105153137|0|1||20550805|0|1690.8|462|20550805|0|XDP3
6050|20170114|00105153139|0|1||20370201|0|473|180|20320201|0|00
6050|20170114|00105151398|0|2||20230101|0|942.7|48|20210101|0|R1
6050|20170114|00105151399|0|1||20470205|0|6508.8|360|20470205|0|XDP1
6050|20170114|00105151413|0|2||20610205|0|4470.7|528|20610205|0|XDP2
6050|20170114|00105151420|0|2||20430805|0|406.8|294|20410805|0|R1
6050|20170114|00105151423|0|1||20350205|0|3561.7|216|20350205|0|XDP3
6050|20170114|00105151434|0|1||20550205|0|1689.6|456|20550205|0|XDP3
6050|20170114|00105151935|0|1||20270201|30162|0|0|20170201|0|FGIE
6050|20170114|00105151949|0|1||20360205|0|6369|228|20360205|0|XDP3
6050|20170114|00105151952|0|1||20581005|0|388.8|475|20561005|0|R2
6050|20170114|00105151953|0|1||20560205|0|1404|468|20560205|0|XDP1
6050|20170114|00105151953|0|2||20560205|0|358.8|444|20540205|0|R2
6050|20170114|00105151957|0|1||20520205|0|1749.6|420|20520205|0|XDP3
6050|20170114|00105151961|0|2||20581005|0|3027.8|499|20581005|0|XDP3
6050|20170114|00105151977|0|2||20270201|27600|0|0|20170201|0|FGIE
6050|20170114|00105152516|4|1||20380520|450000|0|0|20170120|0|PKE
6050|20170114|00105152526|120|1|20380301||450000|0|0|20170301|0|LR1AC
6050|20170114|00105152530|12|1|20330301||450000|0|0|20170301|0|LR1AC
6050|20170114|00105152531|0|2||20570205|0|1598.4|480|20570205|0|XDP3
6050|20170114|00105152552|0|1||20570205|0|1759.2|480|20570205|0|XDP3
6050|20170114|00105152553|0|1|20350201||180000|0|0|20170201|0|LR1SC
6050|20170114|00105153532|0|3||20380205|0|4045.2|228|20360205|0|R1
6050|20170114|00105153561|0|1||20400205|0|2967.6|252|20380205|0|R1
6050|20170114|00105153569|0|1||20510505|0|6352.8|411|20510505|0|XUP2
6050|20170114|00105153617|0|2||20320201|13787|0|0|20170201|0|4N
6050|20170114|00105153623|0|1||20470205|0|4689.9|360|20470205|0|XDP2
6050|20170114|00105151489|0|1||20540205|0|1800|444|20540205|0|XDP3
6050|20170114|00105151499|0|1||20530205|0|6585.6|432|20530205|0|XDP1
6050|20170114|00105151533|0|2||20600205|0|471.6|492|20580205|0|R2
6050|20170114|00105151993|0|1||20220201|0|614.8|36|20200201|0|20
6050|20170114|00105151993|0|2||20220201|0|816.6|60|20220201|0|40
6050|20170114|00105151996|0|2||20270114|3659|0|0|20170114|0|4N
6050|20170114|00105152001|0|1||20400205|0|6546|276|20400205|0|XDP2
6050|20170114|00105152014|0|1||20270701|0|6652.8|125|20270701|0|FGV
6050|20170114|00105152017|0|1||20560205|0|1693.2|467|20560205|0|XDP3
6050|20170114|00105152036|0|1||20350201|0|1209.9|216|20350201|0|40
6050|20170114|00105152569|0|1||20510905|0|2918.4|415|20510905|0|XDP3
6050|20170114|00105152571|0|1||20270115|10000|0|0|20170115|0|4N
6050|20170114|00105152572|0|1||20570205|0|2818.8|480|20570205|0|XDP3
6050|20170114|00105153425|0|1||20571105|0|2258.4|489|20571105|0|XDP3
6050|20170114|00105153444|0|2||20320201|45625|0|0|20170201|0|FGNE
6050|20170114|00105153473|0|1||20481105|0|1248.7|381|20481105|0|XDP2
6050|20170114|00105153473|0|2||20431105|0|501.9|321|20431105|0|40Z
6050|20170114|00105153487|0|1||20370201|0|2140.7|180|20320201|0|00
6050|20170114|00105151543|0|2||20500205|0|2164.4|396|20500205|0|XUP3
6050|20170114|00105151554|0|1||20270201|46000|0|0|20170201|0|FGIE
6050|20170114|00105151563|352|1|20170120||0|1318|352|20460520|0|LR1ACL
6050|20170114|00105151582|0|1||20280201|8829|0|0|20170201|0|4I
6050|20170114|00105151583|100|1||20570520|100000|0|0|20170120|0|PKE
6050|20170114|00105152053|0|1||20270201|2500|0|0|20170201|0|4N
6050|20170114|00105152059|0|1||20320205|0|28800|180|20320205|0|XUP3
6050|20170114|00105152062|0|2||20500905|0|363.6|379|20480905|0|R1
6050|20170114|00105152073|0|1||20370205|0|1800|240|20370205|0|XDP3
6050|20170114|00105152109|0|1||20610205|0|294|503|20590205|0|R2
6050|20170114|00105152601|0|2||20550905|0|1034.4|438|20530905|0|R1
6050|20170114|00105152633|0|1|20340201||500609|0|0|20170201|0|LR1SC
6050|20170114|00105152635|0|1||20440505|0|1686|327|20440505|0|XDP2
6050|20170114|00105152638|0|1||20450205|0|416.9|324|20440205|0|R1
6050|20170114|00105152644|0|3||20330205|0|8634|192|20330205|0|XDP3
6050|20170114|00105153142|0|1||20370201|0|747.8|180|20320201|0|00
6050|20170114|00105153155|0|1||20320205|0|2862|180|20320205|0|XDP3
6050|20170114|00105151600|0|2||20420401|0|2349.6|302|20420401|0|FGV
6050|20170114|00105151645|0|1||20320205|0|6000|180|20320205|0|XUP1
6050|20170114|00105152110|0|2||20531105|0|667.2|417|20511105|0|R1
6050|20170114|00105152121|0|1||20460405|0|2666.4|350|20460405|0|XDP3
6050|20170114|00105152123|0|1||20400205|0|6450|276|20400205|0|XDP2
6050|20170114|00105152128|0|1||20570305|0|1622.4|480|20570305|0|XDP2
6050|20170114|00105152128|0|2||20570305|0|636|456|20550305|0|R1
6050|20170114|00105147522|0|2||20440205|0|390.8|300|20420205|0|R1
6050|20170114|00105152130|0|2||20570305|0|636|456|20550305|0|R1
6050|20170114|00105152133|0|1||20270111|80000|0|0|20170111|0|4I
6050|20170114|00105152648|0|1||20620401|0|6561.6|542|20620401|0|FGVI
6050|20170114|00105152656|0|1||20470401|0|529.8|338|20450401|0|R1
6050|20170114|00105149081|0|1||20420105|0|1690.8|300|20420105|0|XDP3
6050|20170114|00105152676|0|1||20560205|0|1696.8|468|20560205|0|XDP1
6050|20170114|00105152681|0|1||20510205|0|6622.8|408|20510205|0|XDP3
6050|20170114|00105153067|0|1||20420401|0|900|302|20420401|0|FGVI
6050|20170114|00105153115|0|2||20270201|4000|0|0|20170201|0|4I
6050|20170114|00105153115|0|1||20270201|46000|0|0|20170201|0|FGIE
6050|20170114|00105151690|0|1||20320205|0|6000|180|20320205|0|XUP1
6050|20170114|00105151722|0|1||20270117|4711|0|0|20170117|0|4N
6050|20170114|00105151728|0|2||20360205|0|255.6|204|20340205|0|R2
6050|20170114|00105151730|0|1||20320205|0|6000|180|20320205|0|XUP3
6050|20170114|00105152149|0|1||20570305|0|1622.4|480|20570305|0|XDP3
6050|20170114|00105152149|0|2||20570305|0|636|456|20550305|0|R1
6050|20170114|00105152151|0|1||20420205|0|6438|300|20420205|0|XDP3
6050|20170114|00105152688|0|2||20550705|0|340.8|437|20530705|0|R1
6050|20170114|00105152701|0|1||20460105|0|1966.8|347|20460105|0|XDP2
6050|20170114|00105152709|0|1||20540305|0|2482|444|20540305|0|XDP3
6050|20170114|00105152728|0|1|20170201||400000|0|0|20170201|0|LR2SC
6050|20170114|00105152731|0|2||20270201|2400|0|0|20170201|0|4I
6050|20170114|00105153176|0|1||20360201|0|2870.9|228|20360201|0|40
6050|20170114|00105153379|0|2||20580401|0|505.2|470|20560401|0|R1M
6050|20170114|00105151831|0|1||20480705|0|1761.6|377|20480705|0|XDP2
6050|20170114|00105151832|0|2||20620205|0|177.6|516|20600205|0|R1
6050|20170114|00105151834|0|1||20501205|0|1756.8|406|20501205|0|XDP2
6050|20170114|00105151835|0|1||20501205|0|1756.8|406|20501205|0|XDP2
6050|20170114|00105151838|0|2||20300201|88850|0|0|20170201|0|FGIE
6050|20170114|00105151838|0|1||20300201|11150|0|0|20170201|0|4I
6050|20170114|00105151841|0|1||20550201|0|1131.6|456|20550201|0|FGV
6050|20170114|00105151842|0|1||20550405|0|1473.6|458|20550405|0|XDP3
6050|20170114|00105151858|0|1||20320205|0|25000|180|20320205|0|XUP1
6050|20170114|00105151861|0|1||20460205|0|1692|348|20460205|0|XDP1
6050|20170114|00105152179|0|1||20440205|0|799.2|300|20420205|0|R1
6050|20170114|00105152189|0|1|||1433|0|0|20170201|0|PAE
6050|20170114|00105152193|0|1||20420201|0|1177.2|300|20420201|0|ATFP
6050|20170114|00105152201|0|1||20420201|0|1177.2|300|20420201|0|ATFP
6050|20170114|00105152204|0|1||20290201|45609|0|0|20170201|0|FGNE
6050|20170114|00105152207|0|1||20360201|0|574.8|204|20340201|0|R1
6050|20170114|00105152749|0|1|20290201||1500000|0|0|20170201|0|LR1SC
6050|20170114|00105152755|0|2||20550605|0|471.6|436|20530605|0|R2
6050|20170114|00105152763|0|1||20580305|0|1696.8|492|20580305|0|XDP2
6050|20170114|00105152777|0|1||20580305|0|2828.4|492|20580305|0|XDP2
6050|20170114|00105152779|0|1||20520105|0|3380.4|419|20520105|0|XDP2
6050|20170114|00105152784|0|1||20560305|0|3396|468|20560305|0|XDP2
6050|20170114|00105152785|0|1||20490205|0|1692|384|20490205|0|XDP3
6050|20170114|00105130144|0|2||20280201|45475|0|0|20170201|0|FGIE
6050|20170114|00105153257|0|2||20340305|0|434.4|180|20320305|0|R1
6050|20170114|00105153308|0|1||20480205|0|4800|372|20480205|0|XUP1
6050|20170114|00105150884|0|1||20540205|0|388.3|420|20520205|0|R1
6050|20170114|00105150900|0|2||20270201|44878|0|0|20170201|0|FGIE
6050|20170114|00105150946|0|1||20530705|0|1688.4|436|20530705|0|XDP3
6050|20170114|00105150982|0|1||20420201|8125|0|0|20170201|0|4N
6050|20170114|00105150987|0|1||20330205|0|1662|192|20330205|0|XUP2
6050|20170114|00105151033|0|1||20420201|0|2884.8|300|20420201|0|ATFP
6050|20170114|00105151046|0|1||20400601|0|2331.6|280|20400601|0|FGVI
6050|20170114|00105152213|0|1||20580205|0|3382.8|492|20580205|0|XDP3
6050|20170114|00105152226|0|1||20490105|0|2246.4|383|20490105|0|XDP3
6050|20170114|00105152227|0|1||20300701|0|723.6|161|20300701|0|40
6050|20170114|00105152227|0|2||20300701|0|877.4|137|20280701|0|R1
6050|20170114|00105152235|0|2||20540205|0|2658.4|444|20540205|0|XDP1
6050|20170114|00105152809|0|1||20550505|0|2949.6|459|20550505|0|XDP2
6050|20170114|00105152816|0|1||20400201|0|954.1|252|20380201|0|R1
6050|20170114|00105152819|0|1||20560205|0|2940|467|20560205|0|XDP2
6050|20170114|00105153165|0|1||20320305|0|2862|180|20320305|0|XDP3
6050|20170114|00105153219|0|1||20440205|0|6484.8|324|20440205|0|XDP1
6050|20170114|00105153286|0|1||20520201|0|876|420|20520201|0|40
6050|20170114|00105153304|0|1|20360201||629505|0|0|20170201|0|LR1SC
6050|20170114|00105153305|0|2||20610916|0|1710|536|20610916|0|FGVI
6050|20170114|00105151071|0|2||20570205|0|176.4|456|20550205|0|R2
6050|20170114|00105151093|0|2||20410605|0|3217.9|292|20410605|0|XDP3
6050|20170114|00105151210|0|1||20420205|0|6768|300|20420205|0|XDP3
6050|20170114|00105151238|0|1||20470605|0|2400|364|20470605|0|XDP3
6050|20170114|00105151242|0|1||20521005|0|1881.6|428|20521005|0|XDP3
6050|20170114|00105152260|0|2||20470205|0|559.2|336|20450205|0|R1
6050|20170114|00105152266|0|1||20370205|0|4429.2|240|20370205|0|XDP3
6050|20170114|00105152267|0|2||20560205|0|1364.4|468|20560205|0|XDP1
6050|20170114|00105152268|0|2||20500505|0|387.6|375|20480505|0|R1
6050|20170114|00105152269|0|1||20330305|0|2264.4|192|20330305|0|XDP1
6050|20170114|00105152270|0|1||20320201|0|554.7|180|20320201|0|40
6050|20170114|00105152276|0|2||20610205|0|514.8|504|20590205|0|R2
6050|20170114|00105152283|0|2||20380205|0|3898.8|252|20380205|0|XDP1
6050|20170114|00105152285|0|1||20420805|0|3227.6|306|20420805|0|XDP3
6050|20170114|00105152821|0|2||20500905|0|363.6|379|20480905|0|R1
6050|20170114|00105152824|0|2||20550305|0|1268.4|456|20550305|0|XDP3
6050|20170114|00105152824|0|1||20550305|0|430.8|432|20530305|0|R1
6050|20170114|00105152827|0|1||20560705|0|2257.2|473|20560705|0|XDP3
6050|20170114|00105152833|0|1||20400205|0|4261.2|276|20400205|0|XDP3
6050|20170114|00105152840|0|1||20511205|0|1687.2|417|20511205|0|XDP2
6050|20170114|00105152843|0|2||20511005|0|470.4|392|20491005|0|R1
6050|20170114|00105152846|0|1||20440205|0|2344.8|324|20440205|0|XUP1
6050|20170114|00105152857|0|1||20320201|0|6415.2|180|20320201|0|ATFP
6050|20170114|00105153511|0|1||20270201|7271|0|0|20170201|0|4I
6050|20170114|00105153525|0|2||20600805|0|452.4|498|20580805|0|R1
6050|20170114|00105153570|0|2||20310301|448351|0|0|20170301|0|FGNE
6050|20170114|00105153642|0|2||20581005|0|433.2|475|20561005|0|R1
6050|20170114|00105153661|0|2||20570205|0|492|456|20550205|0|R2
6050|20170114|00105153671|0|1||20600705|0|3946.8|520|20600705|0|XDP2
6050|20170114|00105153672|0|1||20570205|0|492|456|20550205|0|R2
6050|20170114|00105150927|0|1||20270201|36800|0|0|20170201|0|FGIE
6050|20170114|00105150929|387|1|20170220||0|4718.9|387|20490520|0|LR1ACL
6050|20170114|00105150930|0|1||20580505|0|1654.8|495|20580505|0|XDP3
6050|20170114|00105153641|0|1||20270116|36800|0|0|20170116|0|FGIE
6050|20170114|00105153650|0|2||20410201|56957|0|0|20170201|0|FGNE
6050|20170114|00105153690|0|1||20580105|0|2258.4|491|20580105|0|XDP3
6050|20170114|00105153691|0|2||20440205|0|2743.3|324|20440205|0|XDP3
6050|20170114|00105150870|0|2||20581005|0|218.4|476|20561005|0|R1
6050|20170114|00105150876|0|1||20540705|0|1689.6|448|20540705|0|XDP1
6050|20170114|00105150897|0|1||20270201|92000|0|0|20170201|0|FGIE
6050|20170114|00105150898|0|1||20420205|0|3600|300|20420205|0|XDP3
6050|20170114|00105151077|0|1||20570205|0|2354.4|480|20570205|0|XDP3
6050|20170114|00105151147|0|1||20490205|0|2246.4|384|20490205|0|XDP1
6050|20170114|00105150991|0|2||20320201|0|333.5|168|20310201|0|R1
6050|20170114|00105150996|0|1||20220101|0|762.2|60|20220101|0|40
6050|20170114|00105150997|0|1||20600605|0|2637.6|520|20600605|0|XDP3
6050|20170114|00105151104|0|2||20270201|46000|0|0|20170201|0|FGIE
6050|20170114|00105151131|0|1||20590205|0|1394.4|504|20590205|0|XDP2
6050|20170114|00105151131|0|2||20590205|0|301.2|480|20570205|0|R2
6050|20170114|00105150910|0|1||20490205|0|2934|384|20490205|0|XDP3
6050|20170114|00105150913|0|1||20540701|0|593.7|424|20520701|0|R2
6050|20170114|00105150914|0|1||20490205|0|2934|384|20490205|0|XDP3
6050|20170114|00105121250|0|1||20311205|0|2000|180|20311205|0|XDP2
6050|20170114|00105151304|0|1||20270201|44878|0|0|20170201|0|FGIE
6050|20170114|00105151315|64|1||20430520|50000|0|0|20170120|0|PKE
6050|20170114|00105151316|316|1|20170120|20530520|0|1515|316|20430520|0|LR1ACT
6050|20170114|00105151367|0|1||20270201|46341|0|0|20170201|0|FGNE
6050|20170114|00105151369|0|2||20341005|0|1245.6|212|20341005|0|XUP2
6050|20170114|00105151181|0|2||20310201|184000|0|0|20170201|0|FGNE
6050|20170114|00105151205|0|1||20370205|0|193.2|240|20370205|0|40Z
6050|20170114|00105151209|0|1||20591201|0|1634.4|514|20591201|0|FGVI
6050|20170114|00105150981|0|2||20330205|0|250.8|192|20330205|0|40Z
6050|20170114|00105151408|0|2||20270201|43848|0|0|20170201|0|FGIE
6050|20170114|00105151557|0|1||20580205|0|2902.8|492|20580205|0|XDP2
6050|20170114|00105151602|0|1||20270201|0|1134.1|72|20230201|0|00
6050|20170114|00105151622|0|1||20320205|0|6000|180|20320205|0|XUP1
6050|20170114|00105151743|0|1||20520205|0|5647.2|420|20520205|0|XDP2
6050|20170114|00105151752|0|1||20270201|142500|0|0|20170201|0|FGNE
6050|20170114|00105151267|0|1||20591001|0|453.6|500|20581001|0|R2M
6050|20170114|00105151366|0|1||20610505|0|1886.4|531|20610505|0|XDP3
6050|20170114|00105151963|0|1||20390205|0|3249.6|264|20390205|0|XDP3
6050|20170114|00105152021|436|1|20170120|20630520|0|1230.3|436|20530520|0|LR1ACT
6050|20170114|00105152026|0|1||20440201|0|449.6|324|20440201|0|40
6050|20170114|00105151385|0|1||20470101|0|2913.6|359|20470101|0|FGV
6050|20170114|00105151456|0|2||20580205|0|1554.5|492|20580205|0|XDP2
6050|20170114|00105151471|0|1||20421205|0|1411.2|310|20421205|0|XDP2
6050|20170114|00105151517|0|1||20391105|0|363.6|249|20371105|0|R2
6050|20170114|00105114375|0|1||20460205|0|1682.4|348|20460205|0|XDP3
6050|20170114|00105151620|0|2||20270116|114000|0|0|20170116|0|FGNE
6050|20170114|00105151625|0|2||20270116|133000|0|0|20170116|0|FGNE
6050|20170114|00105152039|0|1||20560205|0|4104|468|20560205|0|XDP1
6050|20170114|00105152088|0|1||20340201|0|3221.1|192|20330201|0|R1
6050|20170114|00105152090|0|1||20340201|0|900.8|204|20340201|0|40
6050|20170114|00105152220|0|1||20470205|0|1754.4|360|20470205|0|XDP3
6050|20170114|00105152237|0|1||20500305|0|2100|396|20500305|0|XDP1
6050|20170114|00105152249|0|1||20220201|0|701.7|36|20200201|0|00
6050|20170114|00105152263|0|1||20541205|0|2821.2|454|20541205|0|XDP3
6050|20170114|00105151654|0|2||20470601|0|450|340|20450601|0|R2M
6050|20170114|00105151655|0|1||20320205|0|11535.6|180|20320205|0|XUP3
6050|20170114|00105151668|0|1||20820115|0|547|756|20800115|0|R1
6050|20170114|00105151674|0|2||20450205|0|331.7|312|20430205|0|R2
6050|20170114|00105151709|0|1||20601205|0|1710.9|526|20601205|0|XDP2
6050|20170114|00105151712|0|1||20420201|0|871.8|300|20420201|0|40
6050|20170114|00105099011|0|2||20270101|7576|0|0|20170101|0|4N
6050|20170114|00105099011|0|1||20270101|143935|0|0|20170101|0|FGNE
6050|20170114|00105152289|0|2||20510605|0|360|388|20490605|0|R1
6050|20170114|00105152293|0|1||20510601|0|462.2|388|20490601|0|R1
6050|20170114|00105152317|0|1||20530205|0|6349.2|432|20530205|0|XDP3
6050|20170114|00105152319|0|1||20320205|0|6650.4|180|20320205|0|XUP3
6050|20170114|00105152328|84|1|20410201||1076313|0|0|20170201|0|LR2AC
6050|20170114|00105152350|0|2||20320124|104360|0|0|20170124|0|FGNE
6050|20170114|00105151760|0|1||20301001|0|7997.7|164|20301001|0|40
6050|20170114|00105151784|0|1||20400205|0|2985.4|276|20400205|0|XDP2
6050|20170114|00105151947|0|1||20360205|0|1750.8|228|20360205|0|XDP3
6050|20170114|00105152388|0|1||20520205|0|3510|420|20520205|0|XDP2
6050|20170114|00105152389|0|1||20581005|0|2818.8|500|20581005|0|XDP3
6050|20170114|00105152406|0|1||20480305|0|1833|372|20480305|0|XDP3
6050|20170114|00105152422|0|1||20320205|0|6635.7|180|20320205|0|XDP3
6050|20170114|00105152556|0|1||20320205|0|10868.9|180|20320205|0|XUP1
6050|20170114|00105152574|0|1||20450205|0|919.9|324|20440205|0|R1
6050|20170114|00105152115|0|1||20370201|0|994|180|20320201|0|00
6050|20170114|00105152305|0|1||20480305|0|3283.2|372|20480305|0|XDP3
6050|20170114|00105152309|0|1||20391105|0|2331.6|273|20391105|0|XUP2
6050|20170114|00105152630|0|1||20460205|0|6768|348|20460205|0|XDP3
6050|20170114|00105152758|0|1||20480201|0|373|372|20480201|0|40
6050|20170114|00105152766|0|2||20550605|0|471.6|436|20530605|0|R2
6050|20170114|00105152768|0|1||20330905|0|6074.4|199|20330905|0|XDP1
6050|20170114|00105152769|0|1|20310201||500000|0|0|20170201|0|LR2SC
6050|20170114|00105152850|0|2||20540201|0|854.1|420|20520201|0|R2
6050|20170114|00105152314|0|2||20330201|40725|0|0|20170201|0|FGNE
6050|20170114|00105152452|0|1||20270701|0|2172.7|101|20250701|0|R1
6050|20170114|00105152456|0|1||20440205|0|962.4|300|20420205|0|R1
6050|20170114|00105152486|0|1||20440205|0|4296.8|324|20440205|0|XDP3
6050|20170114|00105152497|0|2||20451005|0|860.4|320|20431005|0|R1
6050|20170114|00105152546|0|1||20360605|0|2234.4|232|20360605|0|XDP2
6050|20170114|00105152864|0|1||20500905|0|6340.8|403|20500905|0|XDP2
