datenquelle|standdatum|initiantlogin|initiantgpnr|initiantfirmagpnr|erstellerlogin|erstellergpnr|erstellerfirmagpnr|mutationsdatum|erstellungsdatum|gueltigkeitsenddatum|offertnummerextern|offertnummerintern|status|unterzeichnungsdatum|freigabedatum|vertragsbeginn|vertragsende|ersatzgeschaeft|inkassozahlweise|interneabschlusskosten|einmalpraemienetto|jaehrlichepraemie|produktid|provisionierungsfaktor|zuzahlung|praemienproduktion|altvertragsnummer1|altvertragsnummer2|altvertragsnummer3|client_used 
6050|20170114|WP810495|2662670|2625016|WP810495|2662670|2625016|20170112|20170112|20170712|105.152.856|00105152856|2|||20170205|20570205||12|1|0|1800|SLPDV3|1|0|0||||Offerte Easy
6050|20170114|110669|2503111|2346923|110669|2503111|2346923|20170112|20170112|20170712|105.152.854|00105152854|2|||20170205|20580205||12|1|0|1800|SLPDV3|1|0|0||||Offerte Easy
6050|20170114|WP810504|2662946|2655210|WP810504|2662946|2655210|20170112|20170112|20170712|105.152.851|00105152851|2|||20170205|20350205||1|1|0|6768|SLPDV1|1|0|0||||Offerte Easy
6050|20170114|GALAA|1082696|2296213|GALAA|1082696|2296213|20170112|20170112|20170210|105.152.853|00105152853|0|||20170120|||1|1|0|1005.2|SLCAPC|1|0|0||||Offerte Easy
6050|20170114|GALAA|1082696|2296213|GALAA|1082696|2296213|20170112|20170112|20170210|105.152.852|00105152852|0|||20170120|20560520||0|1|250000|0|SLPKE|1|0|0||||Offerte Easy
6050|20170114|OSCA|2300484|2296213|OSCA|2300484|2296213|20170112|20170112|20170712|105.152.849|00105152849|2|||20170201|20320201||0|1|30000|0|SLFNE|1|0|0||||Offerte Easy
6050|20170114|WSCM|2226174|2296213|WSCM|2226174|2296213|20170112|20170112|20170210|105.152.850|00105152850|0|||20170201|20540201||1|1|0|1631.5|SLR40V|1|0|0||||Offerte Easy
6050|20170114|MHAF|2661886|2296213|MHAF|2661886|2296213|20170112|20170112|20170712|105.152.846|00105152846|2|||20170205|20440205||12|1|0|2400|SLPUP|1|0|0||||Offerte Easy
6050|20170114|||2581449|DICJ|2618701|2296213|20170112|20170112|20170712|105.152.848|00105152848|2|||20170305|20470305||1|1|0|3384|SLPDV3|1|0|0||||Offerte Easy
6050|20170114|110972|2503111|2346923|110972|2503111|2346923|20170112|20170112|20170712|105.152.847|00105152847|2|||20170305|20511205||12|1|0|1800|SLPDP|1|0|0||||AWD Tarifrechner
6050|20170114|||2581449|DICJ|2618701|2296213|20170112|20170112|20170712|105.152.845|00105152845|2|||20170305|20470305||1|1|0|6768|SLPDV3|1|0|0||||Offerte Easy
6050|20170114|FMA3|2615272|2296213|FMA3|2615272|2296213|20170112|20170112|20170712|105.152.842|00105152842|2|||20170205|20590205||1|1|0|3600|SLPDV3|1|0|0||||Offerte Easy
6050|20170114|101965|2503111|2346923|101965|2503111|2346923|20170112|20170112|20170712|105.152.844|00105152844|2|||20170205|20511005||12|1|0|2400|SLPDV3|1|0|0||||AWD Tarifrechner
6050|20170114|SST9|2614354|2296213|SST9|2614354|2296213|20170112|20170112|20170712|105.152.837|00105152837|2|||20170201|20670201||12|1|0|3000|SLFUP|1|0|0||||Offerte Easy
6050|20170114|101965|2503111|2346923|101965|2503111|2346923|20170112|20170112|20170712|105.152.843|00105152843|2|||20170205|20511005||12|1|0|2400|SLPDV3|1|0|0||||AWD Tarifrechner
6050|20170114|CHUG|787618|2296213|CHUG|787618|2296213|20170112|20170112|20170210|105.152.841|00105152841|0|||20170201|20340201||12|1|0|5000.4|SLFVD3|1|0|0||||Offerte Easy
6050|20170114|110972|2503111|2346923|110972|2503111|2346923|20170112|20170112|20170712|105.152.840|00105152840|2|||20170305|20511205||12|1|0|1800|SLPDP|1|0|0||||AWD Tarifrechner
6050|20170114|110264|2503111|2346923|110264|2503111|2346923|20170112|20170112|20170712|105.152.839|00105152839|2|||20170305|20530305||12|1|0|3600|SLPDP|1|0|0||||Offerte Easy
6050|20170114|OSCA|2300484|2296213|OSCA|2300484|2296213|20170112|20170112|20170712|105.152.836|00105152836|2|||20170205|20610205||1|1|0|4200|SLPDP|1|0|0||||Offerte Easy
6050|20170114|DESG|2661885|2296213|DESG|2661885|2296213|20170112|20170112|20170210|105.152.838|00105152838|0|||20170205|20321205||12|1|0|1560|SLPKP|1|0|0||||Offerte Easy
6050|20170114|109856|2503111|2346923|109856|2503111|2346923|20170112|20170112|20170712|105.152.835|00105152835|2|||20170305|20450305||12|1|0|1800|SLPDV3|1|0|0||||Offerte Easy
6050|20170114|101965|2503111|2346923|101965|2503111|2346923|20170112|20170112|20170712|105.152.834|00105152834|2|||20170205|20511005||12|1|0|2400|SLPDV3|1|0|0||||AWD Tarifrechner
6050|20170114|SST9|2614354|2296213|SST9|2614354|2296213|20170112|20170112|20170210|105.152.831|00105152831|0|||20170201|20670201||12|1|0|36000|SLFUP|1|0|0||||Offerte Easy
6050|20170114|WP83877|2619061|2510424|WP83877|2619061|2510424|20170112|20170112|20170210|105.152.833|00105152833|0|||20170205|20400205||12|1|0|4368|SLPDV3|1|0|0||||Offerte Easy
6050|20170114|TOVR|2612785|2296213|TOVR|2612785|2296213|20170112|20170111|20170711|105.152.447|00105152447|4|20170112|20170112|20170305|20510105||12|1|0|4248|SLPDV3|1|0|0||||Offerte Easy
6050|20170114|OSCA|2300484|2296213|OSCA|2300484|2296213|20170112|20170112|20170712|105.152.830|00105152830|2|||20170205|20610205||1|1|0|4800|SLPDP|1|0|0||||Offerte Easy
6050|20170114|104727|2503111|2346923|104727|2503111|2346923|20170112|20170112|20170712|105.152.832|00105152832|2|||20170205|20530105||12|1|0|2400|SLPDV3|1|0|0||||AWD Tarifrechner
6050|20170114|MHAF|2661886|2296213|MHAF|2661886|2296213|20170112|20170112|20170712|105.152.829|00105152829|2|||20170205|20560205||12|1|0|1800|SLPUP|1|0|0||||Offerte Easy
6050|20170114|00446807|2542560|2373078|00446807|2542560|2373078|20170112|20170112|20170210|105.152.828|00105152828|0|||20170205|20320205||12|1|0|3600|SLPDV3|1|0|0||||Offerte Easy
6050|20170114|104727|2503111|2346923|104727|2503111|2346923|20170112|20170112|20170712|105.152.827|00105152827|2|||20170205|20560705||12|1|0|2400|SLPDV3|1|0|0||||AWD Tarifrechner
6050|20170114|GISLERW|2111044|2296213|GISLERW|2111044|2296213|20170112|20170112|20170712|105.152.822|00105152822|2|||20170115|20270115||0|1|87610|0|SLFNE|1|0|0||||Offerte Easy
6050|20170114|DESG|2661885|2296213|DESG|2661885|2296213|20170112|20170112|20170210|105.152.826|00105152826|0|||20170205|20321205||1|1|0|1080|SLPKP|1|0|0||||Offerte Easy
6050|20170114|WP07376|2544429|2322390|WP07376|2544429|2322390|20170112|20170112|20170712|105.152.825|00105152825|2|||20170201|20270201||1|1|0|1124.7|SLR40|1|0|0||||Offerte Easy
6050|20170114|AMRO|2188476|2296213|AMRO|2188476|2296213|20170112|20170112|20170712|105.152.823|00105152823|2|||20170201|20430201||12|1|0|1200|SLFUP|1|0|0||||Offerte Easy
6050|20170114|100728|2503111|2346923|100728|2503111|2346923|20170112|20170112|20170712|105.152.824|00105152824|2|||20170305|20550305||12|1|0|1800|SLPDV6|1|0|0||||Offerte Easy
6050|20170114|WP07376|2544429|2322390|WP07376|2544429|2322390|20170112|20170112|20170712|105.152.820|00105152820|2|||20170201|20390201||1|1|0|857.3|SLR40|1|0|0||||Offerte Easy
6050|20170114|111078|2503111|2346923|111078|2503111|2346923|20170112|20170112|20170712|105.152.821|00105152821|2|||20170205|20500905||12|1|0|6000|SLPDV3|1|0|0||||AWD Tarifrechner
6050|20170114|109977|2503111|2346923|109977|2503111|2346923|20170112|20170112|20170712|105.152.819|00105152819|2|||20170305|20560205||12|1|0|3600|SLPDV3|1|0|0||||AWD Tarifrechner
6050|20170114|||2568703|DUNA|2114183|2296213|20170112|20170112|20170712|105.152.817|00105152817|2|||20170205|20470205||1|1|0|3000|SLPDP|1|0|0||||Offerte Easy
6050|20170114|SCNA|2041513|2296213|SCNA|2041513|2296213|20170112|20170112|20170712|105.152.816|00105152816|2|||20170201|20400201||1|1|0|1176.7|SLR40|1|0|0||||Offerte Easy
6050|20170114|111066|2503111|2346923|111066|2503111|2346923|20170112|20170104|20170704|105.149.518|00105149518|4|20170109|20170112|20170205|20590405||12|1|0|2400|SLPDV3|1|0|0||||AWD Tarifrechner
6050|20170114|ONLVERK|0|2296213|ONLVERK|0|2296213|20170112|20170112|20170210|105.152.818|00105152818|0|||20170114|20180114||1|1|0|342.1|SL42|1|0|0||||Verkauf Online
6050|20170114|111078|2503111|2346923|111078|2503111|2346923|20170112|20170112|20170712|105.152.815|00105152815|2|||20170205|20500905||12|1|0|6000|SLPDV3|1|0|0||||AWD Tarifrechner
6050|20170114|ONLVERK|0|2296213|ONLVERK|0|2296213|20170112|20170112|20170210|105.152.814|00105152814|0|||20170114|20180114||1|1|0|342.1|SL42|1|0|0||||Verkauf Online
6050|20170114|CHUG|787618|2296213|CHUG|787618|2296213|20170112|20170112|20170210|105.152.813|00105152813|0|||20170205|20340205||12|1|0|5000.4|SLPDV3|1|0|0||||Offerte Easy
6050|20170114|JACQUAS|411851|2296213|JACQUAS|411851|2296213|20170112|20170112|20170712|105.152.812|00105152812|2|||20170201|20340201||0|1|63033|0|SLFNVE|1|0|0||||Offerte Easy
6050|20170114|SAEGESM|2047106|2296213|SAEGESM|2047106|2296213|20170112|20170112|20170712|105.152.811|00105152811|2|||20170215|20270215||0|1|30000|0|SLFIE|1|0|0||||Offerte Easy
6050|20170114|104257|2503111|2346923|104257|2503111|2346923|20170112|20161215|20170615|105.144.104|00105144104|4|20170111|20170112|20170105|20490105||12|1|0|2400|SLPDV3|1|0|0||||Offerte Easy
6050|20170114|108870|2503111|2346923|108870|2503111|2346923|20170112|20170110|20170710|105.151.800|00105151800|4|20170110|20170112|20170205|20551105||12|1|0|3000|SLPDV3|1|0|0||||AWD Tarifrechner
6050|20170114|WP81661|2571582|2567681|WP81661|2571582|2567681|20170112|20170112|20170712|105.152.808|00105152808|2|||20170205|20400105||12|1|0|1800|SLPDP|1|0|0||||Offerte Easy
6050|20170114|SCNA|2041513|2296213|SCNA|2041513|2296213|20170112|20170112|20170712|105.152.810|00105152810|2|||20170201|20400201||1|1|0|2054.1|SLR40|1|0|0||||Offerte Easy
6050|20170114|103721|2503111|2346923|103721|2503111|2346923|20170112|20170112|20170712|105.152.809|00105152809|2|||20170205|20550505||12|1|0|3600|SLPDV3|1|0|0||||AWD Tarifrechner
6050|20170114|110881|2503111|2346923|110881|2503111|2346923|20170112|20170106|20170706|105.150.515|00105150515|4|20170106|20170112|20170205|20610705||12|1|0|3600|SLPDV3|1|0|0||||AWD Tarifrechner
6050|20170114|WP82692|2593064|2593057|WP82692|2593064|2593057|20170112|20170112|20170210|105.152.807|00105152807|0|||20170201|20380501||1|1|0|688.3|SLR40V|1|0|0||||Offerte Easy
6050|20170114|JACQUAS|411851|2296213|JACQUAS|411851|2296213|20170112|20170112|20170210|105.152.806|00105152806|0|||20170201|20340201||0|1|63033|0|SLFNVE|1|0|0||||Offerte Easy
6050|20170114|SCNA|2041513|2296213|SCNA|2041513|2296213|20170112|20170112|20170712|105.152.800|00105152800|2|||20170201|20400201||1|1|0|847.4|SLR40|1|0|0||||Offerte Easy
6050|20170114|WP81661|2571582|2567681|WP81661|2571582|2567681|20170112|20170112|20170712|105.152.802|00105152802|2|||20170305|20530305||12|1|0|4368|SLPDV3|1|0|0||||Offerte Easy
6050|20170114|WP89947|2626726|2520096|WP89947|2626726|2520096|20170112|20170112|20170712|105.152.804|00105152804|2|||20170205|20460405||12|1|0|3600|SLPDV3|1|0|0||||Offerte Easy
6050|20170114|111065|2503111|2346923|111065|2503111|2346923|20170112|20170112|20170712|105.152.805|00105152805|2|||20170205|20530805||12|1|0|2400|SLPDV3|1|0|0||||AWD Tarifrechner
6050|20170114|111078|2503111|2346923|111078|2503111|2346923|20170112|20170112|20170712|105.152.803|00105152803|2|||20170205|20500905||12|1|0|6768|SLPDV3|1|0|0||||AWD Tarifrechner
6050|20170114|WP03546|2424051|2313670|WP03546|2424051|2313670|20170112|20170112|20170712|105.152.801|00105152801|2|||20170201|20350201||1|1|0|3621.5|SLR40|1|0|0||||Offerte Easy
6050|20170114|WP03546|2424051|2313670|WP03546|2424051|2313670|20170112|20170112|20170712|105.152.799|00105152799|2|||20170201|20350201||1|1|0|7196.1|SLR40|1|0|0||||Offerte Easy
6050|20170114|SCNA|2041513|2296213|SCNA|2041513|2296213|20170112|20170112|20170712|105.152.795|00105152795|2|||20170201|20400201||1|1|0|1410.6|SLR40|1|0|0||||Offerte Easy
6050|20170114|104257|2503111|2346923|104257|2503111|2346923|20170112|20161215|20170615|105.144.086|00105144086|4|20170110|20170112|20170105|20490105||12|1|0|1800|SLPDV3|1|0|0||||Offerte Easy
6050|20170114|WP03546|2424051|2313670|WP03546|2424051|2313670|20170112|20170112|20170712|105.152.798|00105152798|2|||20170201|20350201||1|1|0|1295.7|SLR40|1|0|0||||Offerte Easy
6050|20170114|FJOH|2526479|2296213|FJOH|2526479|2296213|20170112|20170112|20170210|105.152.797|00105152797|0|||20170205|20320205||12|1|0|7800|SLPUP|1|0|0||||Offerte Easy
6050|20170114|111065|2503111|2346923|111065|2503111|2346923|20170112|20170112|20170712|105.152.796|00105152796|2|||20170205|20520605||12|1|0|2400|SLPDV3|1|0|0||||AWD Tarifrechner
6050|20170114|108581|2503111|2346923|108581|2503111|2346923|20170112|20170106|20170706|105.150.556|00105150556|5|||20170205|20550605||12|1|0|3000|SLPDV3|1|0|0||||AWD Tarifrechner
6050|20170114|AMRO|2188476|2296213|AMRO|2188476|2296213|20170112|20170111|20170711|105.151.955|00105151955|4|20170111|20170112|20170201|20380201||12|1|0|1800|SLFUP|1|0|0||||Offerte Easy
6050|20170114|DIVM|2543462|2296213|DIVM|2543462|2296213|20170112|20170112|20170210|105.152.794|00105152794|0|||20170205|20510205||12|1|0|3168|SLPDV3|1|0|0|104.134.994|||Offerte Easy
6050|20170114|DIVM|2543462|2296213|DIVM|2543462|2296213|20170112|20170112|20170210|105.152.793|00105152793|0|||20170205|20470205||12|1|0|3168|SLPDV3|1|0|0|104.134.994|||Offerte Easy
6050|20170114|ALAV|2579247|2296213|ALAV|2579247|2296213|20170112|20170112|20170210|105.152.792|00105152792|0|||20170201|20370201||1|1|0|3962.8|SLR40|1|0|0||||Offerte Easy
6050|20170114|DIVM|2543462|2296213|DIVM|2543462|2296213|20170112|20170112|20170210|105.152.791|00105152791|0|||20170205|20470205||12|1|0|3168|SLPDV3|1|0|0|104.134.994|||Offerte Easy
6050|20170114|PIDN|2366533|2296213|PIDN|2366533|2296213|20170112|20161230|20170630|105.148.868|00105148868|4|20170111|20170112|20170201|20280201||12|1|0|2400|SLFUP|1|0|0||||Offerte Easy
6050|20170114|HETZ|2240094|2296213|HETZ|2240094|2296213|20170112|20170112|20170210|105.152.789|00105152789|0|||20170205|20500205||12|1|0|6000|SLPDP|1|0|0||||Offerte Easy
6050|20170114|DIVM|2543462|2296213|DIVM|2543462|2296213|20170112|20170112|20170210|105.152.786|00105152786|0|||20170205|20470205||1|1|0|3168|SLPDV3|1|0|0|104.134.994|||Offerte Easy
6050|20170114|WP810403|2659766|2659762|WP810403|2659766|2659762|20170112|20170112|20170712|105.152.787|00105152787|2|||20170305|20560305||12|1|0|4200|SLPDV3|1|0|0||||Offerte Easy
6050|20170114|MGIL|2592672|2296213|MGIL|2592672|2296213|20170112|20170112|20170210|105.152.785|00105152785|0|||20170205|20490205||12|1|0|1800|SLPDP|1|0|0||||Offerte Easy
6050|20170114|WP810403|2659766|2659762|WP810403|2659766|2659762|20170112|20170112|20170712|105.152.784|00105152784|2|||20170305|20560305||12|1|0|3600|SLPDV3|1|0|0||||Offerte Easy
6050|20170114|110439|2503111|2346923|110439|2503111|2346923|20170112|20161219|20170619|105.145.812|00105145812|4|20161220|20170112|20170105|20500305||12|1|0|1800|SLPDV3|1|0|0||||AWD Tarifrechner
6050|20170114|DIVM|2543462|2296213|DIVM|2543462|2296213|20170112|20170112|20170210|105.152.782|00105152782|0|||20170201|20460201||1|1|0|455.6|SLR40|1|0|0||||Offerte Easy
6050|20170114|WP810403|2659766|2659762|WP810403|2659766|2659762|20170112|20170112|20170712|105.152.781|00105152781|2|||20170305|20560305||12|1|0|3000|SLPDV3|1|0|0||||Offerte Easy
6050|20170114|DIVM|2543462|2296213|DIVM|2543462|2296213|20170112|20170112|20170210|105.152.780|00105152780|0|||20170205|20470205||1|1|0|2850|SLPDV3|1|0|0|104.134.994|||Offerte Easy
6050|20170114|||2602697|JABO|2599706|2296213|20170112|20170112|20170712|105.152.779|00105152779|2|||20170205|20520105||12|1|0|3600|SLPDV3|1|0|0||||Offerte Easy
6050|20170114|DIVM|2543462|2296213|DIVM|2543462|2296213|20170112|20170112|20170210|105.152.778|00105152778|0|||20170205|20470205||1|1|0|2850|SLPDV3|1|0|0|104.134.994|||Offerte Easy
6050|20170114|WP810403|2659766|2659762|WP810403|2659766|2659762|20170112|20170112|20170712|105.152.777|00105152777|2|||20170305|20580305||12|1|0|3000|SLPDV3|1|0|0||||Offerte Easy
6050|20170114|||2602697|JABO|2599706|2296213|20170112|20170112|20170712|105.152.776|00105152776|2|||20170205|20520105||12|1|0|3000|SLPDV3|1|0|0||||Offerte Easy
6050|20170114|104296|2503111|2346923|104296|2503111|2346923|20170112|20170112|20170712|105.152.774|00105152774|2|||20170205|20500205||1|1|0|4800|SLPDV3|1|0|0||||Offerte Easy
6050|20170114|111235|2503111|2346923|111235|2503111|2346923|20170112|20170112|20170712|105.152.775|00105152775|2|||20170205|20570605||12|1|0|3000|SLPDV3|1|0|0||||AWD Tarifrechner
6050|20170114|108947|2583904|2579406|108947|2583904|2579406|20170112|20170112|20170712|105.152.773|00105152773|2|||20170201|20370201||12|1|0|4800|SLATFP|1|0|0||||Offerte Easy
6050|20170114|WP810403|2659766|2659762|WP810403|2659766|2659762|20170112|20170112|20170712|105.152.772|00105152772|2|||20170305|20580305||12|1|0|2400|SLPDV3|1|0|0||||Offerte Easy
6050|20170114|108947|2583904|2579406|108947|2583904|2579406|20170112|20170112|20170712|105.152.771|00105152771|2|||20170201|20420201||12|1|0|4800|SLATFP|1|0|0||||Offerte Easy
6050|20170114|108947|2583904|2579406|108947|2583904|2579406|20170112|20170112|20170712|105.152.770|00105152770|2|||20170201|20370201||12|1|0|4200|SLATFP|1|0|0||||Offerte Easy
6050|20170114|NOME|2491309|2296213|NOME|2491309|2296213|20170112|20170112|20170210|105.152.769|00105152769|0|||20170201|||0|1|500000|0|SLCAXC|1|0|0||||Offerte Easy
6050|20170114|WP810403|2659766|2659762|WP810403|2659766|2659762|20170112|20170112|20170712|105.152.763|00105152763|2|||20170305|20580305||12|1|0|1800|SLPDV3|1|0|0||||Offerte Easy
6050|20170114|108947|2583904|2579406|108947|2583904|2579406|20170112|20170112|20170712|105.152.761|00105152761|2|||20170201|20420201||12|1|0|4200|SLATFP|1|0|0||||Offerte Easy
6050|20170114|NOME|2491309|2296213|NOME|2491309|2296213|20170112|20170112|20170210|105.152.767|00105152767|0|||20170201|||0|1|1000000|0|SLCAXC|1|0|0||||Offerte Easy
6050|20170114|111235|2503111|2346923|111235|2503111|2346923|20170112|20170112|20170712|105.152.766|00105152766|2|||20170205|20570605||12|1|0|2400|SLPDV3|1|0|0||||AWD Tarifrechner
6050|20170114|WP82692|2593064|2593057|WP82692|2593064|2593057|20170112|20170112|20170210|105.152.765|00105152765|0|||20170201|20510701||1|1|0|591.7|SLR40|1|0|0||||Offerte Easy
6050|20170114|NOME|2491309|2296213|NOME|2491309|2296213|20170112|20170112|20170210|105.152.764|00105152764|0|||20170201|||0|1|1500000|0|SLCAXC|1|0|0||||Offerte Easy
6050|20170114|VONDACP|2046374|2296213|VONDACP|2046374|2296213|20170112|20170112|20170712|105.152.753|00105152753|2|||20170201|20270201||0|1|50000|0|SLFNE|1|0|0||||Offerte Easy
6050|20170114|WP83959|2621647|2611916|WP83959|2621647|2611916|20170112|20170112|20170210|105.152.762|00105152762|0|||20170205|20320205||12|1|0|2400|SLPDV3|1|0|0||||Offerte Easy
6050|20170114|NOME|2491309|2296213|NOME|2491309|2296213|20170112|20170112|20170210|105.152.759|00105152759|0|||20170201|||0|1|2000000|0|SLCAXC|1|0|0||||Offerte Easy
6050|20170114|110496|2503111|2346923|110496|2503111|2346923|20170112|20170112|20170712|105.152.757|00105152757|2|||20170205|20570205||12|1|0|1800|SLPDV3|1|0|0||||Offerte Easy
6050|20170114|111235|2503111|2346923|111235|2503111|2346923|20170112|20170112|20170712|105.152.760|00105152760|2|||20170205|20570605||12|1|0|2400|SLPDV3|1|0|0||||AWD Tarifrechner
6050|20170114|WP82692|2593064|2593057|WP82692|2593064|2593057|20170112|20170112|20170210|105.152.758|00105152758|0|||20170201|20480201||1|1|0|396.8|SLR40|1|0|0||||Offerte Easy
6050|20170114|110083|2503111|2346923|110083|2503111|2346923|20170112|20170110|20170710|105.151.791|00105151791|4|20170110|20170112|20170205|20491205||12|1|0|3168|SLPDV3|1|0|0||||Offerte Easy
6050|20170114|PFIK|2507084|2296213|PFIK|2507084|2296213|20170112|20170110|20170712|105.151.384|00105151384|2|||20170201|20370201||1|1|0|311.6|SLR40|1|0|0||||Offerte Easy
6050|20170114|WP82692|2593064|2593057|WP82692|2593064|2593057|20170112|20170112|20170210|105.152.756|00105152756|0|||20170201|20480201||1|1|0|799.9|SLR40|1|0|0||||Offerte Easy
6050|20170114|111235|2503111|2346923|111235|2503111|2346923|20170112|20170112|20170712|105.152.755|00105152755|2|||20170205|20570605||12|1|0|2400|SLPDV3|1|0|0||||AWD Tarifrechner
6050|20170114|ALAV|2579247|2296213|ALAV|2579247|2296213|20170112|20170110|20170712|105.151.492|00105151492|5|||20170201|20370201||1|1|0|1021|SLR40|1|0|0||||Offerte Easy
6050|20170114|ALAV|2579247|2296213|ALAV|2579247|2296213|20170112|20170110|20170712|105.151.480|00105151480|2|||20170201|20361001||1|1|0|9160.4|SLR40|1|0|0||||Offerte Easy
6050|20170114|WP82692|2593064|2593057|WP82692|2593064|2593057|20170112|20170112|20170210|105.152.754|00105152754|0|||20170201|20480201||1|1|0|423.6|SLR40|1|0|0||||Offerte Easy
6050|20170114|PFIK|2507084|2296213|PFIK|2507084|2296213|20170112|20170110|20170712|105.151.381|00105151381|2|||20170201|20370201||1|1|0|498.1|SLR40|1|0|0||||Offerte Easy
6050|20170114|CARV|2600283|2296213|CARV|2600283|2296213|20170112|20170112|20170210|105.152.752|00105152752|0|||20170205|20420205||12|1|0|3000|SLPDV3|1|0|0||||Offerte Easy
6050|20170114|110077|2503111|2346923|110077|2503111|2346923|20170112|20170109|20170709|105.151.126|00105151126|4|20170110|20170112|20170205|20530805||12|1|0|1800|SLPDV3|1|0|0||||AWD Tarifrechner
6050|20170114|SABA|2535300|2296213|SABA|2535300|2296213|20170112|20170106|20170706|105.150.472|00105150472|4|20170112|20170112|20170112|20450112||12|1|0|3044.4|SLR40V|1|0|0||||Offerte Easy
6050|20170114|NOME|2491309|2296213|NOME|2491309|2296213|20170112|20170112|20170210|105.152.751|00105152751|0|||20170201|||0|1|500000|0|SLCAXC|1|0|0||||Offerte Easy
6050|20170114|NOME|2491309|2296213|NOME|2491309|2296213|20170112|20170112|20170210|105.152.750|00105152750|0|||20170201|||0|1|1000000|0|SLCAXC|1|0|0||||Offerte Easy
6050|20170114|HSTA|111962|2296213|HSTA|111962|2296213|20170112|20170112|20170712|105.152.746|00105152746|2|||20170205|20600205||12|1|0|2400|SLPDV3|1|0|0||||Offerte Easy
6050|20170114|NOME|2491309|2296213|NOME|2491309|2296213|20170112|20170112|20170210|105.152.749|00105152749|0|||20170201|||0|1|1500000|0|SLCAXC|1|0|0||||Offerte Easy
6050|20170114|WP83123|2602299|2583449|WP83123|2602299|2583449|20170112|20170112|20170712|105.152.748|00105152748|2|||20170205|20500205||12|1|0|3000|SLPDV3|1|0|0||||Offerte Easy
6050|20170114|110328|2503111|2346923|110328|2503111|2346923|20170112|20170112|20170712|105.152.747|00105152747|2|||20170205|20550705||12|1|0|2400|SLPDV3|1|0|0||||AWD Tarifrechner
6050|20170114|NOME|2491309|2296213|NOME|2491309|2296213|20170112|20170112|20170210|105.152.745|00105152745|0|||20170201|||0|1|2000000|0|SLCAXC|1|0|0||||Offerte Easy
6050|20170114|BEERLIR|2293600|2296213|BEERLIR|2293600|2296213|20170112|20170112|20170712|105.152.744|00105152744|2|||20170205|20390205||1|1|0|4200|SLPDP|1|0|0||||Offerte Easy
6050|20170114|MSI1|2613135|2296213|MSI1|2613135|2296213|20170112|20170112|20170712|105.152.477|00105152477|4|20170112|20170112|20170201|20270201||0|1|97561|0|SLFIE|1|0|0||||Offerte Easy
6050|20170114|ROEB|2578834|2296213|ROEB|2578834|2296213|20170112|20170112|20170210|105.152.743|00105152743|0|||20170120|||1|1|0|1750.2|SLCAPC|1|0|0||||Offerte Easy
6050|20170114|ROEB|2578834|2296213|ROEB|2578834|2296213|20170112|20170112|20170210|105.152.742|00105152742|0|||20170120|20370520||0|1|500000|0|SLPKE|1|0|0||||Offerte Easy
6050|20170114|110077|2503111|2346923|110077|2503111|2346923|20170112|20170109|20170709|105.151.191|00105151191|4|20170110|20170112|20170205|20530505||12|1|0|4200|SLPDV3|1|0|0||||AWD Tarifrechner
6050|20170114|SABA|2535300|2296213|SABA|2535300|2296213|20170112|20170106|20170706|105.150.641|00105150641|4|20170112|20170112|20170205|20450205||12|1|0|3723.6|SLPDV2|1|0|0||||Offerte Easy
6050|20170114|108106|2503111|2346923|108106|2503111|2346923|20170112|20170112|20170712|105.152.739|00105152739|2|||20170205|20581205||12|1|0|3000|SLPDV3|1|0|0||||AWD Tarifrechner
6050|20170114|LEUF|529606|2296213|LEUF|529606|2296213|20170112|20170112|20170210|105.152.737|00105152737|0|||20170301|20320301||1|1|0|509.7|SLR40V|1|0|0||||Offerte Easy
6050|20170114|HSTA|111962|2296213|HSTA|111962|2296213|20170112|20170112|20170712|105.134.264|00105134264|2|||20170205|20600205||12|1|0|6111.6|SLPDV2|1|0|0||||Offerte Easy
6050|20170114|DFEL|2661542|2296213|DFEL|2661542|2296213|20170112|20170112|20170712|105.152.734|00105152734|2|||20170201|20270201||0|1|30000|0|SLFNE|1|0|0||||Offerte Easy
6050|20170114|LEUF|529606|2296213|LEUF|529606|2296213|20170112|20170112|20170210|105.152.736|00105152736|0|||20170301|20370301||1|1|0|6906.6|SLR40V|1|0|0||||Offerte Easy
6050|20170114|||2581449|ALEC|2625817|2296213|20170112|20170112|20170712|105.152.735|00105152735|2|||20170305|20470305||1|1|0|3384|SLPDV3|1|0|0||||Offerte Easy
6050|20170114|FISI|2625209|2296213|FISI|2625209|2296213|20170112|20170112|20170127|105.152.732|00105152732|0|||20170120|20420520||0|1|400000|0|SLPKE|1|0|0||||Offerte Easy
6050|20170114|FISI|2625209|2296213|FISI|2625209|2296213|20170112|20170112|20170210|105.152.733|00105152733|0|||20170120|||1|1|0|1326.9|SLCAPC|1|0|0||||Offerte Easy
6050|20170114|||2581449|ALEC|2625817|2296213|20170112|20170112|20170712|105.152.727|00105152727|2|||20170305|20470305||1|1|0|6768|SLPDV3|1|0|0||||Offerte Easy
6050|20170114|LEUF|529606|2296213|LEUF|529606|2296213|20170112|20170112|20170210|105.152.730|00105152730|0|||20170301|20370301||1|1|0|2823|SLR40V|1|0|0||||Offerte Easy
6050|20170114|FISI|2625209|2296213|FISI|2625209|2296213|20170112|20170112|20170210|105.152.728|00105152728|0|||20170201|||0|1|400000|0|SLCAXC|1|0|0||||Offerte Easy
