datenquelle|standdatum|initiantlogin|initiantgpnr|initiantfirmagpnr|erstellerlogin|erstellergpnr|erstellerfirmagpnr|mutationsdatum|erstellungsdatum|gueltigkeitsenddatum|offertnummerextern|offertnummerintern|status|unterzeichnungsdatum|freigabedatum|vertragsbeginn|vertragsende|ersatzgeschaeft|inkassozahlweise|interneabschlusskosten|einmalpraemienetto|jaehrlichepraemie|produktid|provisionierungsfaktor|zuzahlung|praemienproduktion|altvertragsnummer1|altvertragsnummer2|altvertragsnummer3|client_used
6050|20170128| | |2617603|DICJ|2618701|2296213|2017011|20170112|20170712|105.152.536|00105152536|4|20170116|20170118|20170205|20460205| |12|1.0000|0.00|3000.00|SLPDV3|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|WP83117|2176470|2592387|WP83117|2176470|2592387|2017011|20170112|20170712|105.152.537|00105152537|4|20170112|20170117|20170205|20420205| |1|1.0000|0.00|3000.00|SLPDV3|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|111281|2503111|2346923|111281|2503111|2346923|2017012|20170112|20170712|105.152.541|00105152541|4|20170123|20170126|20170205|20380205| |12|1.0000|0.00|2400.00|SLPDV3|1.0000|0.00|0| | | |AWD Tarifrechner
6050|20170128|BJOR|2529009|2296213|BJOR|2529009|2296213|2017011|20170112|20170712|105.152.571|00105152571|4|20170116|20170119|20170115|20270115| |0|1.0000|200000.00|0.00|SLFNE|1.0000|0.00|0| | | |Offerte Easy
6050|20170128| | |2581449|ALEC|2625817|2296213|2017011|20170112|20170712|105.152.584|00105152584|4|20170113|20170117|20170305|20400305| |1|1.0000|0.00|6768.00|SLPDV3|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|20028|2503111|2346923|20028|2503111|2346923|2017012|20170112|20170712|105.152.613|00105152613|4|20170119|20170123|20170305|20460305| |1|1.0000|0.00|2200.00|SLPDV3|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|101965|2503111|2346923|101965|2503111|2346923|2017011|20170112|20170712|105.152.618|00105152618|4|20170113|20170117|20170205|20391205| |12|1.0000|0.00|3600.00|SLPDV3|1.0000|0.00|0| | | |AWD Tarifrechner
6050|20170128|WP810367|2562887|2581449|ESFM|1058178|2296213|2017012|20170112|20170312|105.142.026|00105142026|4|20170123|20170127|20161205|20470605| |1|1.0000|0.00|6768.00|SLPDV3|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|POLE|2343222|2296213|POLE|2343222|2296213|2017012|20170112|20170712|105.152.652|00105152652|4|20170119|20170120|20170201|20270201| |12|1.0000|0.00|1800.00|SLFVD3|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|WP83856|2538897|2581449|ESFM|1058178|2296213|2017012|20170112|20170312|105.141.073|00105141073|4|20170123|20170127|20161205|20461205| |1|1.0000|0.00|6768.00|SLPDV3|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|MARTING|369519|2296213|MARTING|369519|2296213|2017011|20161215|20170712|105.143.924|00105143924|4|20170112|20170116|20170105|20390705| |12|1.0000|0.00|4020.00|SLPDV3|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|101344|2503111|2346923|101344|2503111|2346923|2017011|20170112|20170712|105.152.694|00105152694|4|20170112|20170118|20170205|20530905| |1|1.0000|0.00|3000.00|SLPUP|1.0000|0.00|0| | | |AWD Tarifrechner
6050|20170128| | |2296213|ONLVERK|0|2296213|2017011|20170112|20170712|105.152.696|00105152696|4|20170117|20170119|20170201|20510201| |12|1.0000|0.00|381.60|SBIRV|1.0000|0.00|0| | | |OfferteBankServer
6050|20170128|POLR|2616014|2296213|POLR|2616014|2296213|2017012|20170112|20170712|105.152.699|00105152699|4|20170116|20170124|20170201|20270201| |0|1.0000|100000.00|0.00|SLFIE|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|BEERLIR|2293600|2296213|BEERLIR|2293600|2296213|2017011|20170112|20170712|105.152.704|00105152704|4|20170112|20170114|20170205|20390205| |1|1.0000|0.00|6768.00|SLPDP|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|103091|2503111|2346923|103091|2503111|2346923|2017011|20170112|20170712|105.152.706|00105152706|4|20170112|20170116|20170205|20531205| |12|1.0000|0.00|3000.00|SLPDV3|1.0000|0.00|0| | | |AWD Tarifrechner
6050|20170128|109851|2503111|2346923|109851|2503111|2346923|2017011|20170112|20170712|105.152.709|00105152709|4|20170112|20170117|20170305|20540305| |4|1.0000|0.00|3000.00|SLPDV3|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|HSTA|111962|2296213|HSTA|111962|2296213|2017011|20170112|20170712|105.152.746|00105152746|4|20170112|20170117|20170205|20600205| |12|1.0000|0.00|2400.00|SLPDV3|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|HSTA|111962|2296213|HSTA|111962|2296213|2017011|20170112|20170712|105.134.250|00105134250|4|20170112|20170117|20170201|20600201| |1|1.0000|0.00|655.40|SLR40V|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|PFIK|2507084|2296213|PFIK|2507084|2296213|2017011|20170110|20170712|105.151.381|00105151381|4|20170115|20170118|20170201|20370201| |1|1.0000|0.00|498.10|SLR40|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|PFIK|2507084|2296213|PFIK|2507084|2296213|2017011|20170110|20170712|105.151.384|00105151384|4|20170115|20170116|20170201|20370201| |1|1.0000|0.00|311.60|SLR40|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|VONDACP|2046374|2296213|VONDACP|2046374|2296213|2017011|20170112|20170712|105.152.753|00105152753|4|20170116|20170117|20170201|20270201| |0|1.0000|50000.00|0.00|SLFNE|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|WP810403|2659766|2659762|WP810403|2659766|2659762|2017011|20170112|20170712|105.152.777|00105152777|4|20170112|20170117|20170305|20580305| |12|1.0000|0.00|3000.00|SLPDV3|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|WP810403|2659766|2659762|WP810403|2659766|2659762|2017011|20170112|20170712|105.152.781|00105152781|4|20170112|20170117|20170305|20560305| |12|1.0000|0.00|3000.00|SLPDV3|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|111065|2503111|2346923|111065|2503111|2346923|2017012|20170112|20170712|105.152.796|00105152796|4|20170124|20170127|20170205|20520605| |12|1.0000|0.00|2400.00|SLPDV3|1.0000|0.00|0| | | |AWD Tarifrechner
6050|20170128|111065|2503111|2346923|111065|2503111|2346923|2017012|20170112|20170712|105.152.805|00105152805|4|20170124|20170127|20170205|20530805| |12|1.0000|0.00|2400.00|SLPDV3|1.0000|0.00|0| | | |AWD Tarifrechner
6050|20170128|WP89947|2626726|2520096|WP89947|2626726|2520096|2017011|20170112|20170712|105.152.804|00105152804|4|20170112|20170119|20170205|20460405| |12|1.0000|0.00|3600.00|SLPDV3|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|100728|2503111|2346923|100728|2503111|2346923|2017012|20170112|20170712|105.152.824|00105152824|4|20170117|20170124|20170305|20550305| |12|1.0000|0.00|1800.00|SLPDV6|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|MHAF|2661886|2296213|MHAF|2661886|2296213|2017011|20170112|20170712|105.152.829|00105152829|4|20170113|20170117|20170205|20560205| |12|1.0000|0.00|1800.00|SLPUP|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|110264|2503111|2346923|110264|2503111|2346923|2017011|20170112|20170712|105.152.839|00105152839|4|20170116|20170119|20170305|20530305| |12|1.0000|0.00|3600.00|SLPDP|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|103474|2503111|2346923|103474|2503111|2346923|2017012|20170112|20170712|105.152.881|00105152881|4|20170112|20170123|20170205|20600605| |12|1.0000|0.00|1800.00|SLPDV3|1.0000|0.00|0| | | |AWD Tarifrechner
6050|20170128|103721|2503111|2346923|103721|2503111|2346923|2017012|20170112|20170712|105.152.891|00105152891|4|20170120|20170124|20170205|20490905| |12|1.0000|0.00|3600.00|SLPDV3|1.0000|0.00|0| | | |AWD Tarifrechner
6050|20170128|MASG|2588408|2296213|MASG|2588408|2296213|2017011|20170112|20170712|105.152.917|00105152917|4|20170116|20170117|20170201|20270201| |0|1.0000|97561.00|0.00|SLFIE|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|110318|2503111|2346923|110318|2503111|2346923|2017012|20170112|20170712|105.152.996|00105152996|4|20170118|20170125|20170205|20591205| |12|1.0000|0.00|1800.00|SLPDV3|1.0000|0.00|0| | | |AWD Tarifrechner
6050|20170128|111321|2503111|2346923|111321|2503111|2346923|2017011|20170112|20170712|105.153.011|00105153011|4|20170113|20170119|20170205|20570105| |12|1.0000|0.00|2400.00|SLPDV3|1.0000|0.00|0| | | |AWD Tarifrechner
6050|20170128|101334|2503111|2346923|101334|2503111|2346923|2017012|20170112|20170712|105.153.013|00105153013|4|20170118|20170124|20170205|20470205| |12|1.0000|0.00|2400.00|SLPDV3|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|ZWAD|2587935|2296213|ZWAD|2587935|2296213|2017011|20170112|20170712|105.153.031|00105153031|4|20170117|20170117|20170201|20310201| |12|1.0000|0.00|4267.20|SLFVD2|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|RECC|2587854|2296213|FLAF|2587502|2296213|2017011|20170112|20170712|105.153.042|00105153042|5| | |20170205|20490205| |12|1.0000|0.00|6000.00|SLPDV3|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|111065|2503111|2346923|111065|2503111|2346923|2017012|20170112|20170712|105.153.043|00105153043|4|20170112|20170127|20170205|20580705| |12|1.0000|0.00|1800.00|SLPDV3|1.0000|0.00|0| | | |AWD Tarifrechner
6050|20170128|110318|2503111|2346923|110318|2503111|2346923|2017012|20170112|20170712|105.153.050|00105153050|4|20170114|20170126|20170205|20610205| |12|1.0000|0.00|1800.00|SLPDV3|1.0000|0.00|0| | | |AWD Tarifrechner
6050|20170128|WIHA|325386|2296213|WIHA|325386|2296213|2017011|20170112|20170712|105.153.060|00105153060|4|20170116|20170117|20170113|20270113| |0|1.0000|44666.00|0.00|SLFIE|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|110494|2503111|2346923|110494|2503111|2346923|2017011|20170112|20170712|105.153.069|00105153069|4|20170112|20170117|20170205|20550205| |12|1.0000|0.00|1800.00|SLPDV3|1.0000|0.00|0| | | |AWD Tarifrechner
6050|20170128|101656|2503111|2346923|101656|2503111|2346923|2017011|20170112|20170712|105.153.070|00105153070|4|20170112|20170118|20170205|20440205| |1|1.0000|0.00|3600.00|SLPDV3|1.0000|0.00|0| | | |AWD Tarifrechner
6050|20170128|AENI|404769|2296213|AENI|404769|2296213|2017012|20170112|20170712|105.153.077|00105153077|4|20170113|20170120|20170301| | |1|1.0000|0.00|15000.00|SLCAXC|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|111205|2503111|2346923|111205|2503111|2346923|2017012|20170112|20170712|105.153.082|00105153082|4|20170113|20170120|20170205|20390205| |12|1.0000|0.00|1800.00|SLPDV3|1.0000|0.00|0| | | |AWD Tarifrechner
6050|20170128|CMIK|2507357|2296213|CMIK|2507357|2296213|2017011|20170112|20170712|105.153.084|00105153084|4|20170112|20170119|20170205|20320205| |1|1.0000|0.00|4000.00|SLPUP|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|WP81248|2563725|2563150|WP81248|2563725|2563150|2017011|20170112|20170712|105.153.090|00105153090|4|20170113|20170119|20170205|20421105| |12|1.0000|0.00|2520.00|SLPDV3|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|110318|2503111|2346923|110318|2503111|2346923|2017012|20170112|20170712|105.153.103|00105153103|4|20170120|20170126|20170205|20600405| |12|1.0000|0.00|3600.00|SLPDV3|1.0000|0.00|0| | | |AWD Tarifrechner
6050|20170128|111065|2503111|2346923|111065|2503111|2346923|2017012|20170112|20170712|105.153.107|00105153107|4|20170112|20170127|20170305|20460905| |12|1.0000|0.00|1800.00|SLPDV3|1.0000|0.00|0| | | |AWD Tarifrechner
6050|20170128|111065|2503111|2346923|111065|2503111|2346923|2017012|20170112|20170712|105.153.108|00105153108|4|20170112|20170127|20170305|20451005| |12|1.0000|0.00|1800.00|SLPDV3|1.0000|0.00|0| | | |AWD Tarifrechner
6050|20170128|EDSC|2504361|2296213|EDSC|2504361|2296213|2017011|20170112|20170712|105.153.110|00105153110|4|20170113|20170114|20170205|20620205| |1|1.0000|0.00|2400.00|SLPDV3|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|WP810542|2623764|2602697|WP810542|2623764|2602697|2017011|20170112|20170712|105.153.125|00105153125|4|20170113|20170117|20170205|20600805| |12|1.0000|0.00|1800.00|SLPDV3|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|ANDW|2592324|2296213|ANDW|2592324|2296213|2017012|20170113|20170713|105.153.138|00105153138|4|20170120|20170123|20170201|20280201| |12|1.0000|0.00|50000.40|SLFUP|1.0000|0.00|0| | | |Offerte Easy
6050|20170128| | |2602697|SGLO|2652796|2296213|2017012|20170113|20170713|105.153.158|00105153158|4|20170121|20170126|20170305|20590605| |12|1.0000|0.00|2400.00|SLPDV3|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|111119|2503111|2346923|111119|2503111|2346923|2017012|20170113|20170713|105.153.179|00105153179|4|20170117|20170124|20170201|20270201| |0|1.0000|195122.00|0.00|SLFIE|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|ANDW|2592324|2296213|ANDW|2592324|2296213|2017012|20170113|20170713|105.153.194|00105153194|4|20170119|20170120|20170201|20280201| |12|1.0000|0.00|50000.40|SLFUP|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|WP82210|2582054|2369064|WP82210|2582054|2369064|2017011|20170113|20170713|105.153.214|00105153214|4|20170113|20170119|20170305|20450305| |12|1.0000|0.00|6768.00|SLPDV3|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|WP82210|2582054|2369064|WP82210|2582054|2369064|2017011|20170113|20170713|105.153.218|00105153218|4|20170113|20170119|20170305|20430305| |12|1.0000|0.00|6768.00|SLPDV3|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|WP82210|2582054|2369064|WP82210|2582054|2369064|2017011|20170113|20170713|105.153.222|00105153222|4|20170113|20170119|20170305|20370305| |12|1.0000|0.00|5100.00|SLPDP|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|HESSA|2340554|2296213|HESSA|2340554|2296213|2017012|20170113|20170713|105.153.226|00105153226|4|20170113|20170121|20170113|20270113| |0|1.0000|55000.00|0.00|SLFIE|1.0000|0.00|0| | | |Offerte Easy
6050|20170128| | |2178117|JABO|2599706|2296213|2017012|20170113|20170713|105.153.212|00105153212|4|20170119|20170127|20170205|20320205| |12|1.0000|0.00|7020.00|SLPUP|1.0000|0.00|0| | | |Offerte Easy
6050|20170128| | |2596382|SGLO|2652796|2296213|2017011|20170113|20170713|105.153.241|00105153241|4|20170113|20170119|20170205|20320205| |12|1.0000|0.00|12000.00|SLPUP|1.0000|0.00|0| | | |Offerte Easy
6050|20170128| | |2369064|LEGG|2561182|2296213|2017011|20170113|20170713|105.149.637|00105149637|4|20170113|20170119|20170105|20470105| |1|1.0000|0.00|6768.00|SLPDV1|1.0000|0.00|0| | | |Offerte Easy
6050|20170128| | |2369064|LEGG|2561182|2296213|2017011|20170113|20170713|105.149.641|00105149641|4|20170113|20170119|20170105|20470105| |1|1.0000|0.00|6768.00|SLPDV1|1.0000|0.00|0| | | |Offerte Easy
6050|20170128| | |2369064|LEGG|2561182|2296213|2017011|20170113|20170713|105.149.715|00105149715|4|20170113|20170119|20170105|20420105| |12|1.0000|0.00|4200.00|SLPUP|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|110505|2503111|2346923|110505|2503111|2346923|2017012|20170113|20170713|105.153.253|00105153253|4|20170115|20170120|20170205|20620105| |12|1.0000|0.00|2400.00|SLPDV3|1.0000|0.00|0| | | |AWD Tarifrechner
6050|20170128|CRISOSL|2070627|2296213|CRISOSL|2070627|2296213|2017011|20170113|20170713|105.153.258|00105153258|4|20170113|20170116|20170205|20470205| |12|1.0000|0.00|5520.00|SLPDP|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|WP83123|2602299|2583449|WP83123|2602299|2583449|2017012|20170113|20170713|105.153.267|00105153267|4|20170114|20170124|20170205|20550205| |12|1.0000|0.00|3000.00|SLPDV3|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|WP81650|2571565|2567681|WP81650|2571565|2567681|2017011|20170113|20170713|105.153.276|00105153276|4|20170113|20170119|20170205|20580205| |12|1.0000|0.00|2400.00|SLPDP|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|103304|2503111|2346923|103304|2503111|2346923|2017012|20170113|20170713|105.153.285|00105153285|4|20170113|20170125|20170205|20460205| |12|1.0000|0.00|4572.00|SLPDV3|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|101371|2503111|2346923|101371|2503111|2346923|2017011|20170113|20170713|105.153.287|00105153287|4|20170114|20170118|20170305|20510305| |12|1.0000|0.00|1800.00|SLPDV3|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|WP81650|2571565|2567681|WP81650|2571565|2567681|2017011|20170113|20170713|105.153.292|00105153292|4|20170113|20170119|20170205|20580205| |12|1.0000|0.00|2400.00|SLPDV3|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|WP810214|2654669|2654662|WP810214|2654669|2654662|2017012|20170113|20170713|105.153.294|00105153294|4|20170118|20170125|20170205|20490205| |12|1.0000|0.00|1800.00|SLPDV3|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|NELD|2155133|2296213|NELD|2155133|2296213|2017011|20170113|20170713|105.153.299|00105153299|4|20170116|20170117|20170116|20600316| |12|1.0000|0.00|2400.00|SLFPD|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|NELD|2155133|2296213|NELD|2155133|2296213|2017011|20170113|20170713|105.153.305|00105153305|4|20170116|20170117|20170116|20610916| |12|1.0000|0.00|2400.00|SLFPD|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|103467|2503111|2346923|103467|2503111|2346923|2017011|20170113|20170713|105.153.315|00105153315|4|20170113|20170117|20170205|20410205| |12|1.0000|0.00|1800.00|SLPDV3|1.0000|0.00|0| | | |AWD Tarifrechner
6050|20170128|104385|2503111|2346923|104385|2503111|2346923|2017012|20170113|20170713|105.153.317|00105153317|4|20170118|20170120|20170205|20380205| |12|1.0000|0.00|1800.00|SLPDP|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|WP81661|2571582|2567681|WP81661|2571582|2567681|2017011|20170113|20170713|105.153.335|00105153335|4|20170114|20170119|20170305|20530305| |12|1.0000|0.00|4368.00|SLPDV3|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|WP810036|2632066|2583449|ESFM|1058178|2296213|2017012|20170113|20170313|105.139.633|00105139633|4|20170119|20170126|20170105|20530105| |12|1.0000|0.00|3600.00|SLPDV3|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|SAEGESM|2047106|2296213|SAEGESM|2047106|2296213|2017011|20170113|20170713|105.153.351|00105153351|4|20170116|20170117|20170130|20270130| |0|1.0000|100000.00|0.00|SLFIE|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|MAZP|2563738|2296213|MAZP|2563738|2296213|2017011|20170113|20170713|105.153.359|00105153359|4|20170117|20170118|20170205|20590205| |12|1.0000|0.00|1800.00|SLPDV3|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|100684|2503111|2346923|100684|2503111|2346923|2017011|20170113|20170713|105.153.365|00105153365|4|20170117|20170118|20170205|20510205| |1|1.0000|0.00|2400.00|SLPDV3|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|SAEGESM|2047106|2296213|SAEGESM|2047106|2296213|2017011|20170113|20170713|105.153.373|00105153373|4|20170116|20170117|20170130|20280130| |0|1.0000|100000.00|0.00|SLFIE|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|100427|2503111|2346923|100427|2503111|2346923|2017011|20170113|20170713|105.153.389|00105153389|4|20170114|20170117|20170305|20531005| |12|1.0000|0.00|4800.00|SLPUP|1.0000|0.00|0| | | |AWD Tarifrechner
6050|20170128|WP81661|2571582|2567681|WP81661|2571582|2567681|2017012|20170113|20170713|105.153.407|00105153407|4|20170118|20170125|20170305|20560305| |12|1.0000|0.00|1800.00|SLPDP|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|WP810251|2655605|2655604|WP810251|2655605|2655604|2017011|20170113|20170713|105.153.411|00105153411|4|20170113|20170117|20170205|20480205| |12|1.0000|0.00|4800.00|SLPDP|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|INDERMH|264992|2296213|INDERMH|264992|2296213|2017011|20170113|20170713|105.153.408|00105153408|4|20170113|20170118|20170201|20310201| |12|1.0000|0.00|2400.00|SLFUP|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|110783|2503111|2346923|110783|2503111|2346923|2017012|20170113|20170713|105.153.425|00105153425|4|20170113|20170120|20170205|20571105| |12|1.0000|0.00|2400.00|SLPDV3|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|110015|2503111|2346923|110015|2503111|2346923|2017011|20170113|20170713|105.153.426|00105153426|4|20170114|20170118|20170205|20511005| |12|1.0000|0.00|3480.00|SLPDV3|1.0000|0.00|0| | | |AWD Tarifrechner
6050|20170128|HANT|2058264|2296213|HANT|2058264|2296213|2017012|20170113|20170713|105.153.438|00105153438|4|20170125|20170125|20170205|20320205| |12|1.0000|0.00|6768.00|SLPDV1|1.0000|0.00|0| | | |Offerte Easy
6050|20170128| | |2178233|DICJ|2618701|2296213|2017012|20170113|20170713|105.153.441|00105153441|4|20170119|20170126|20170120| | |1|1.0000|0.00|1518.00|SLCAPC|1.0000|0.00|0| | | |Offerte Easy
6050|20170128| | |2178233|DICJ|2618701|2296213|2017012|20170113|20170713|105.153.440|00105153440|4|20170119|20170126|20170120|20410520| |0|1.0000|763044.00|0.00|SLPKE|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|TORCHEF|191938|2296213|TORCHEF|191938|2296213|2017011|20170113|20170713|105.153.442|00105153442|4|20170113|20170119|20170201|20270201| |0|1.0000|146341.00|0.00|SLFIE|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|WP810664|2668139|2523862|WP810664|2668139|2523862|2017012|20170113|20170713|105.153.453|00105153453|4|20170116|20170124|20170205|20520205| |12|1.0000|0.00|2400.00|SLPDV3|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|110015|2503111|2346923|110015|2503111|2346923|2017011|20170113|20170713|105.153.459|00105153459|4|20170114|20170118|20170205|20490505| |12|1.0000|0.00|3600.00|SLPDV3|1.0000|0.00|0| | | |AWD Tarifrechner
6050|20170128|SCHL|2389908|2296213|SCHL|2389908|2296213|2017011|20170113|20170713|105.153.458|00105153458|4|20170116|20170116|20170205|20370205| |1|1.0000|0.00|5000.00|SLPDV6|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|WP07376|2544429|2322390|WP07376|2544429|2322390|2017012|20170113|20170713|105.153.465|00105153465|4|20170120|20170127|20170205|20440205| |12|1.0000|0.00|1800.00|SLPDV3|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|WP81650|2571565|2567681|WP81650|2571565|2567681|2017011|20170113|20170713|105.153.474|00105153474|4|20170113|20170119|20170205|20660805| |12|1.0000|0.00|2220.00|SLPUP|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|NAUA|2656649|2296213|NAUA|2656649|2296213|2017011|20170112|20170713|105.153.048|00105153048|5| | |20170101|20220101| |1|1.0000|0.00|1023.70|SLR40|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|MUELLEP|753674|2296213|MUELLEP|753674|2296213|2017011|20170113|20170713|105.153.494|00105153494|4|20170116|20170116|20170205|20570205| |1|1.0000|0.00|4200.00|SLPDV3|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|LOCF|2629792|2296213|LOCF|2629792|2296213|2017012|20170113|20170713|105.153.501|00105153501|4|20170116|20170120|20170201|20270201| |0|1.0000|90883.00|0.00|SLFNE|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|HELK|2600284|2296213|HELK|2600284|2296213|2017012|20170113|20170713|105.153.502|00105153502|4|20170116|20170123|20170201|20460201| |1|1.0000|0.00|311.10|SLR40|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|106443|2503111|2346923|106443|2503111|2346923|2017011|20170113|20170713|105.153.510|00105153510|4|20170117|20170118|20170305|20560305| |12|1.0000|0.00|1800.00|SLPDV3|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|HANT|2058264|2296213|HANT|2058264|2296213|2017012|20170113|20170713|105.153.529|00105153529|4|20170126|20170126|20170205|20470205| |12|1.0000|0.00|6768.00|SLPDV1|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|WP89967|2626126|2577840|WP89967|2626126|2577840|2017012|20170113|20170713|105.153.561|00105153561|4|20170119|20170126|20170205|20400205| |12|1.0000|0.00|7008.00|SLPDV6|1.0000|0.00|0| | | |Offerte Easy
6050|20170128| | |2602697|JABO|2599706|2296213|2017012|20170113|20170713|105.153.566|00105153566|4|20170117|20170127|20170205|20510505| |12|1.0000|0.00|6768.00|SLPDV1|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|HANT|2058264|2296213|HANT|2058264|2296213|2017012|20170113|20170713|105.153.564|00105153564|4|20170126|20170126|20170205|20530205| |12|1.0000|0.00|6768.00|SLPDV1|1.0000|0.00|0| | | |Offerte Easy
6050|20170128| | |2602697|JABO|2599706|2296213|2017012|20170113|20170713|105.153.573|00105153573|4|20170117|20170127|20170201|20510501| |1|1.0000|0.00|444.70|SLR40|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|ERNIR|2246196|2296213|ERNIR|2246196|2296213|2017012|20170113|20170713|105.153.580|00105153580|4|20170125|20170125|20170205|20430205| |1|1.0000|0.00|2000.00|SLPDV6|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|110961|2503111|2346923|110961|2503111|2346923|2017011|20170113|20170713|105.153.589|00105153589|4|20170116|20170119|20170305|20420305| |12|1.0000|0.00|1800.00|SLPDV3|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|WP82445|2586381|2369064|WP82445|2586381|2369064|2017011|20170113|20170713|105.153.591|00105153591|4|20170113|20170119|20170205|20330205| |12|1.0000|0.00|3000.00|SLPDV3|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|108190|2503111|2346923|108190|2503111|2346923|2017012|20170113|20170713|105.153.601|00105153601|4|20170117|20170123|20170305|20510705| |12|1.0000|0.00|3000.00|SLPDV3|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|BAN5|617783|2296213|BAN5|617783|2296213|2017011|20170113|20170713|105.153.633|00105153633|5| | |20170201|20590601| |12|1.0000|0.00|4368.00|SLFVD3|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|AMMANNO|147652|2296213|AMMANNO|147652|2296213|2017011|20170113|20170713|105.153.641|00105153641|4|20170116|20170116|20170116|20270116| |0|1.0000|40000.00|0.00|SLFIE|1.0000|0.00|0| | | |Offerte Easy
6050|20170128|101602|2503111|2346923|101602|2503111|2346923|2017012|20170113|20170713|105.153.644|00105153644|4|20170118|20170120|20170205|20590205| |12|1.0000|0.00|3000.00|SLPDV3|1.0000|0.00|0| | | |AWD Tarifrechner
6050|20170128|MTHO|2423324|2296213|MTHO|2423324|2296213|2017011|20170113|20170713|105.153.652|00105153652|4|20170116|20170118|20170201|20270201| |0|1.0000|78049.00|0.00|SLFIE|1.0000|0.00|0| | | |Offerte Easy
