datenquelle|standdatum|offertnummerintern|vertriebspartnergpnr|fallcode|provisionsanteil|leistungstraegerart
6050|20170128|00105151755|2523862|0|1.0000|20
6050|20170128|00105148309|2178060|0|1.0000|20
6050|20170128|00105152584|2581449|0|1.0000|20
6050|20170128|00105152584|2581449|0| |1
6050|20170128|00105151514|2149054|0|1.0000|20
6050|20170128|00105151514|2149054|0| |1
6050|20170128|00105149813|2578719|0|1.0000|20
6050|20170128|00105149813|2578719|0| |1
6050|20170128|00105150847|2606090|0|1.0000|20
6050|20170128|00105150847|2606090|0| |1
6050|20170128|00105137115|2301018|0| |1
6050|20170128|00105154712|2384657|0|1.0000|20
6050|20170128|00105146965|2346923|0| |1
6050|20170128|00105153315|2346923|0|1.0000|20
6050|20170128|00105133956|2346923|0|1.0000|20
6050|20170128|00105133956|2346923|0| |1
6050|20170128|00105153949|2507357|0|1.0000|20
6050|20170128|00105153949|2507357|0| |1
6050|20170128|00105146169|2346923|0|1.0000|20
6050|20170128|00105147680|2586174|0| |1
6050|20170128|00105151588|2652385|0|1.0000|20
6050|20170128|00105151588|2652385|0| |1
6050|20170128|00105150899|2301018|0|1.0000|20
6050|20170128|00105150899|2301018|0| |1
6050|20170128|00105155210|191938|0|1.0000|20
6050|20170128|00105155210|191938|0| |1
6050|20170128|00105146104|2245729|0|1.0000|20
6050|20170128|00105146104|2245729|0| |1
6050|20170128|00105145283|2424777|0|0.5000|20
6050|20170128|00105145283|2424777|0| |1
6050|20170128|00105140371|2368476|0|0.0000|21
6050|20170128|00105152536|2617603|0|1.0000|20
6050|20170128|00105152536|2617603|0| |1
6050|20170128|00105154815|2649772|0|0.0000|21
6050|20170128|00105144768|2346923|0|1.0000|20
6050|20170128|00105154781|2536817|0| |1
6050|20170128|00105141866|2551413|0|1.0000|20
6050|20170128|00105141866|2551413|0| |1
6050|20170128|00105154199|2346923|0|1.0000|20
6050|20170128|00105152694|2346923|0|1.0000|20
6050|20170128|00105152694|2346923|0| |1
6050|20170128|00105152119|2619195|0|1.0000|20
6050|20170128|00105152119|2619195|0| |1
6050|20170128|00105149690|2656843|0|1.0000|20
6050|20170128|00105149690|2656843|0| |1
6050|20170128|00105150866|565211|0|1.0000|20
6050|20170128|00105150866|565211|0| |1
6050|20170128|00105154858|986585|0|1.0000|20
6050|20170128|00105154858|986585|0| |1
6050|20170128|00105155693|2507752|0|1.0000|20
6050|20170128|00105153707|2346923|0| |1
6050|20170128|00105146648|2346923|0|1.0000|20
6050|20170128|00105146648|2346923|0| |1
6050|20170128|00105154631|2346923|0|1.0000|20
6050|20170128|00105154631|2346923|0| |1
6050|20170128|00105155353|2583629|0|1.0000|20
6050|20170128|00105155353|2583629|0| |1
6050|20170128|00105152231|2346923|0|1.0000|20
6050|20170128|00105152231|2346923|0| |1
6050|20170128|00105155719|2305683|0|1.0000|20
6050|20170128|00105155719|2305683|0| |1
6050|20170128|00105148210|2346923|0| |1
6050|20170128|00105155389|369519|0|1.0000|20
6050|20170128|00105155389|369519|0| |1
6050|20170128|00105155912|577764|0|1.0000|20
6050|20170128|00105155912|577764|0| |1
6050|20170128|00105151429|2177271|0|1.0000|20
6050|20170128|00105151429|2177271|0| |1
6050|20170128|00105151372|2239435|0|1.0000|20
6050|20170128|00105151372|2239435|0| |1
6050|20170128|00105152571|2529009|0|1.0000|20
6050|20170128|00105152571|2529009|0| |1
6050|20170128|00105154232|2346923|0|1.0000|20
6050|20170128|00105154232|2346923|0| |1
6050|20170128|00105150865|2346923|0|1.0000|20
6050|20170128|00105150865|2346923|0| |1
6050|20170128|00105153011|2346923|0| |1
6050|20170128|00105152696|2583376|0|1.0000|20
6050|20170128|00105152696|2583376|0| |1
6050|20170128|00105155350|2600283|0|0.5000|21
6050|20170128|00105153084|2507357|0|1.0000|20
6050|20170128|00105151908|2567681|0|1.0000|20
6050|20170128|00105151908|2567681|0| |1
6050|20170128|00105156365|986585|0|1.0000|20
6050|20170128|00105156365|986585|0| |1
6050|20170128|00105152393|2346923|0|1.0000|20
6050|20170128|00105152393|2346923|0| |1
6050|20170128|00105156255|2609534|0|1.0000|20
6050|20170128|00105153591|2369064|0|1.0000|20
6050|20170128|00105153591|2586381|0| |1
6050|20170128|00105154454|2581449|0| |1
6050|20170128|00105154448|2581449|0|1.0000|20
6050|20170128|00105143459|2590360|0| |1
6050|20170128|00105153886|2382970|0| |1
6050|20170128|00105155670|2594189|0|1.0000|20
6050|20170128|00105155670|2594189|0| |1
6050|20170128|00105154140|2567681|0| |1
6050|20170128|00105148118|2346341|0| |1
6050|20170128|00105150583|2369064|0|1.0000|20
6050|20170128|00105150583|2624989|0| |1
6050|20170128|00105157048|2081368|0|1.0000|20
6050|20170128|00105157048|2081368|0| |1
6050|20170128|00105156480|2168135|0|1.0000|20
6050|20170128|00105156480|2168135|0| |1
6050|20170128|00105157010|2386693|0|1.0000|20
6050|20170128|00105157010|2386693|0| |1
6050|20170128|00105155324|2577081|0|1.0000|20
6050|20170128|00105155324|2577081|0| |1
6050|20170128|00105152652|2343222|0|1.0000|20
6050|20170128|00105152652|2343222|0| |1
6050|20170128|00105156656|2648909|0|1.0000|20
6050|20170128|00105156656|2648909|0| |1
6050|20170128|00105156897|2601311|0|1.0000|20
6050|20170128|00105156897|2601311|0| |1
6050|20170128|00105150660|2238579|0|1.0000|20
6050|20170128|00105150660|2238579|0| |1
6050|20170128|00105127413|2580221|0|1.0000|20
6050|20170128|00105127413|2580221|0| |1
6050|20170128|00105156230|2572240|0|1.0000|20
6050|20170128|00105156544|2422742|0|1.0000|20
6050|20170128|00105155635|2343517|0|0.5000|20
6050|20170128|00105155635|2654029|0| |1
6050|20170128|00105156196|2314200|0|1.0000|20
6050|20170128|00105153425|2346923|0|1.0000|20
6050|20170128|00105153425|2346923|0| |1
6050|20170128|00105155409|2508531|0|1.0000|20
6050|20170128|00105155409|2508531|0| |1
6050|20170128|00105154633|2343889|0|1.0000|20
6050|20170128|00105154633|2343889|0| |1
6050|20170128|00105154955|2346923|0|1.0000|20
6050|20170128|00105154955|2346923|0| |1
6050|20170128|00105152277|2346923|0|1.0000|20
6050|20170128|00105152277|2346923|0| |1
6050|20170128|00105150535|2346923|0| |1
6050|20170128|00105147028|2580217|0|1.0000|20
6050|20170128|00105147028|2580217|0| |1
6050|20170128|00105151498|2346923|0|1.0000|20
6050|20170128|00105150325|2346923|0|1.0000|20
6050|20170128|00105150325|2346923|0| |1
6050|20170128|00105157584|2295401|0|1.0000|20
6050|20170128|00105157097|2386649|0|1.0000|20
6050|20170128|00105157097|2386649|0| |1
6050|20170128|00105155913|306218|0|1.0000|20
6050|20170128|00105155913|306218|0| |1
6050|20170128|00105153769|2062824|0|1.0000|20
6050|20170128|00105153769|2062824|0| |1
6050|20170128|00105156328|2520632|0|0.5000|20
6050|20170128|00105156328|2520632|0| |1
6050|20170128|00105156328|2661311|0|0.5000|21
6050|20170128|00105151181|2507002|0|1.0000|20
6050|20170128|00105151181|2507002|0| |1
6050|20170128|00105151868|2427819|0|1.0000|20
6050|20170128|00105156011|2067371|0|1.0000|20
6050|20170128|00105156011|2067371|0| |1
6050|20170128|00105155992|2067371|0|1.0000|20
6050|20170128|00105148570|2416993|0| |1
6050|20170128|00105155798|2423857|0|1.0000|20
6050|20170128|00105155798|2423857|0| |1
6050|20170128|00105148750|2654340|0|1.0000|20
6050|20170128|00105148750|2654340|0| |1
6050|20170128|00105155366|2067371|0|1.0000|20
6050|20170128|00105140455|2346923|0|1.0000|20
6050|20170128|00105156135|147652|0|1.0000|20
6050|20170128|00105156135|147652|0| |1
6050|20170128|00105152353|2346923|0|1.0000|20
6050|20170128|00105152353|2346923|0| |1
6050|20170128|00105157175|2346923|0|1.0000|20
6050|20170128|00105157175|2346923|0| |1
6050|20170128|00105152460|2346923|0| |1
6050|20170128|00105155680|2346923|0| |1
6050|20170128|00105148610|2346923|0|1.0000|20
6050|20170128|00105148610|2346923|0| |1
6050|20170128|00105152255|2346923|0|1.0000|20
6050|20170128|00105152006|2612785|0| |1
6050|20170128|00105154824|2343837|0|1.0000|20
6050|20170128|00105158418|2509062|0|1.0000|20
6050|20170128|00105157191|2509062|0|1.0000|20
6050|20170128|00105157191|2509062|0| |1
6050|20170128|00105158343|2138888|0|0.5000|21
6050|20170128|00105156965|2305557|0|1.0000|20
6050|20170128|00105156965|2305557|0| |1
6050|20170128|00105157832|986585|0|1.0000|20
6050|20170128|00105157832|986585|0| |1
6050|20170128|00105158621|2004419|0|1.0000|20
6050|20170128|00105158621|2004419|0| |1
6050|20170128|00105156919|2314200|0|1.0000|20
6050|20170128|00105156919|2314200|0| |1
6050|20170128|00105156268|2346923|0|1.0000|20
6050|20170128|00105156268|2346923|0| |1
6050|20170128|00105152459|2346923|0|1.0000|20
6050|20170128|00105155128|2346923|0|1.0000|20
6050|20170128|00105153453|2523862|0|1.0000|20
6050|20170128|00105153453|2523862|0| |1
6050|20170128|00105155541|2523862|0| |1
6050|20170128|00105157610|2527789|0| |1
6050|20170128|00105144001|2346923|0|1.0000|20
6050|20170128|00105144001|2346923|0| |1
6050|20170128|00105153013|2346923|0|1.0000|20
6050|20170128|00105153013|2346923|0| |1
6050|20170128|00105140351|2346923|0|1.0000|20
6050|20170128|00105140351|2346923|0| |1
6050|20170128|00105149424|2385077|0|1.0000|20
6050|20170128|00105149424|2385077|0| |1
6050|20170128|00105153952|2346923|0|1.0000|20
6050|20170128|00105158578|2614354|0| |1
6050|20170128|00105157613|2346923|0|1.0000|20
6050|20170128|00105158008|2346923|0| |1
6050|20170128|00105153073|2346923|0|1.0000|20
6050|20170128|00105153073|2346923|0| |1
6050|20170128|00105155830|2369064|0|1.0000|20
6050|20170128|00105155830|2631662|0| |1
6050|20170128|00105155667|2655604|0|1.0000|20
6050|20170128|00105155667|2655604|0| |1
6050|20170128|00105151006|2346923|0| |1
6050|20170128|00105151696|2346923|0| |1
6050|20170128|00105153365|2346923|0|1.0000|20
6050|20170128|00105153426|2346923|0| |1
6050|20170128|00105151399|2572240|0| |1
6050|20170128|00105144768|2346923|0| |1
6050|20170128|00105134328|2581132|0|1.0000|20
6050|20170128|00105134308|2581132|0|1.0000|20
6050|20170128|00105154781|2536817|0|1.0000|20
6050|20170128|00105153510|2346923|0| |1
6050|20170128|00105154199|2346923|0| |1
6050|20170128|00105143587|2346923|0|1.0000|20
6050|20170128|00105151761|2238579|0|1.0000|20
6050|20170128|00105150591|2656843|0| |1
6050|20170128|00105150603|2656843|0| |1
6050|20170128|00105138678|2580221|0| |1
6050|20170128|00105114375|2392907|0| |1
6050|20170128|00105150123|2600283|0|1.0000|20
6050|20170128|00105151235|2238579|0| |1
6050|20170128|00105151227|2238579|0|1.0000|20
6050|20170128|00105155797|2301502|0|0.5000|20
6050|20170128|00105155797|2300446|0|0.5000|21
6050|20170128|00105154998|2526988|0| |1
6050|20170128|00105152209|2175191|0| |1
6050|20170128|00105151934|2254974|0|1.0000|20
6050|20170128|00105153408|264992|0| |1
6050|20170128|00105156227|2537246|0| |1
6050|20170128|00105153885|2609321|0|1.0000|20
6050|20170128|00105152520|206841|0|1.0000|20
6050|20170128|00105145060|2606090|0| |1
6050|20170128|00105156110|147652|0|1.0000|20
6050|20170128|00105144143|2580217|0|1.0000|20
6050|20170128|00105149641|2369064|0|1.0000|20
6050|20170128|00105106062|2590058|0|1.0000|20
6050|20170128|00105153822|2582054|0| |1
6050|20170128|00105156368|2347294|0| |1
6050|20170128|00105155165|2654984|0| |1
6050|20170128|00105153011|2346923|0|1.0000|20
6050|20170128|00105156426|2600824|0| |1
6050|20170128|00105153214|2369064|0|1.0000|20
6050|20170128|00105150765|2514765|0| |1
6050|20170128|00105149716|2547941|0| |1
6050|20170128|00105155536|2516748|0| |1
6050|20170128|00105152083|2516748|0| |1
6050|20170128|00105156437|2600824|0| |1
6050|20170128|00105153817|2602697|0| |1
6050|20170128|00105153241|2596382|0|1.0000|20
6050|20170128|00105152015|2030295|0| |1
6050|20170128|00105155350|2609212|0| |1
6050|20170128|00105153714|181508|0| |1
6050|20170128|00105153442|191938|0|1.0000|20
6050|20170128|00105153710|2627771|0|1.0000|20
6050|20170128|00105152839|2346923|0|1.0000|20
6050|20170128|00105145736|2586327|0| |1
6050|20170128|00105153292|2567681|0|1.0000|20
6050|20170128|00105153276|2567681|0| |1
6050|20170128|00105109876|2346923|0| |1
6050|20170128|00105151489|2567681|0|1.0000|20
6050|20170128|00105145288|2592387|0| |1
6050|20170128|00105148687|2373078|0|1.0000|20
6050|20170128|00105156255|2609534|0| |1
6050|20170128|00105149198|2624989|0| |1
6050|20170128|00105156323|2615272|0|1.0000|20
6050|20170128|00105154454|2581449|0|1.0000|20
6050|20170128|00105154448|2581449|0| |1
6050|20170128|00105154814|2652992|0| |1
6050|20170128|00105156241|2526988|0|1.0000|20
6050|20170128|00105152813|787618|0|1.0000|20
6050|20170128|00105156477|2661889|0| |1
6050|20170128|00105152042|2602779|0| |1
6050|20170128|00105145812|2346923|0|1.0000|20
6050|20170128|00105156710|2385077|0|1.0000|20
6050|20170128|00105148849|2320680|0| |1
6050|20170128|00105152293|2611713|0| |1
6050|20170128|00105155187|2654984|0| |1
6050|20170128|00105148299|2163298|0| |1
6050|20170128|00105155147|2654984|0|1.0000|20
6050|20170128|00105149781|2277328|0| |1
6050|20170128|00105155438|2303772|0|1.0000|20
6050|20170128|00105155671|2594189|0| |1
6050|20170128|00105141049|2567681|0| |1
6050|20170128|00105153474|2567681|0|1.0000|20
6050|20170128|00105150570|2369064|0|1.0000|20
6050|20170128|00105156235|2301502|0|0.5000|20
6050|20170128|00105156235|2300446|0|0.5000|21
6050|20170128|00105156362|2668929|0|1.0000|20
6050|20170128|00105150391|2229043|0| |1
6050|20170128|00105157140|191938|0| |1
6050|20170128|00105153077|404769|0|1.0000|20
6050|20170128|00105157160|481339|0| |1
6050|20170128|00105153194|2592324|0|1.0000|20
6050|20170128|00105155974|565211|0|1.0000|20
6050|20170128|00105156230|2572240|0| |1
6050|20170128|00105156544|2422742|0| |1
6050|20170128|00105153082|2346923|0| |1
6050|20170128|00105147172|2346923|0|1.0000|20
6050|20170128|00105154863|2346923|0|1.0000|20
6050|20170128|00105153727|2346923|0|1.0000|20
6050|20170128|00105153644|2346923|0| |1
6050|20170128|00105069681|2580221|0|1.0000|20
6050|20170128|00105157297|2058264|0| |1
6050|20170128|00105155219|258568|0|1.0000|20
6050|20170128|00105153317|2346923|0| |1
6050|20170128|00105155140|2346923|0| |1
6050|20170128|00105137483|2580221|0|1.0000|20
6050|20170128|00105147214|2580220|0| |1
6050|20170128|00105144177|2346923|0| |1
6050|20170128|00105155464|2346923|0| |1
6050|20170128|00105155848|2346923|0|1.0000|20
6050|20170128|00105151769|2238579|0| |1
6050|20170128|00105151764|2238579|0|1.0000|20
6050|20170128|00105157346|2597324|0|1.0000|20
6050|20170128|00105146117|2346923|0|1.0000|20
6050|20170128|00105152425|2346923|0|1.0000|20
6050|20170128|00105153501|2629792|0|1.0000|20
6050|20170128|00105156063|2630072|0|1.0000|20
6050|20170128|00105150368|2346923|0| |1
6050|20170128|00105157582|2295401|0|1.0000|20
6050|20170128|00105157691|2392630|0| |1
6050|20170128|00105153226|2340554|0| |1
6050|20170128|00105155914|306218|0| |1
6050|20170128|00105153797|2162617|0| |1
6050|20170128|00105151868|2427819|0| |1
6050|20170128|00105142120|2382970|0| |1
6050|20170128|00105156012|2067371|0|1.0000|20
6050|20170128|00105155991|2067371|0|1.0000|20
6050|20170128|00105119856|2346923|0|1.0000|20
6050|20170128|00105155917|2511083|0| |1
6050|20170128|00105156632|2346923|0| |1
6050|20170128|00105157444|2663402|0|1.0000|20
6050|20170128|00105149588|2058264|0|1.0000|20
6050|20170128|00105157937|2583629|0| |1
6050|20170128|00105131361|2580223|0|1.0000|20
6050|20170128|00105154034|2346923|0|1.0000|20
6050|20170128|00105153502|2600284|0| |1
6050|20170128|00105156080|2346923|0| |1
6050|20170128|00105156078|2346923|0|1.0000|20
6050|20170128|00105156387|2346923|0|1.0000|20
6050|20170128|00105152881|2346923|0|1.0000|20
6050|20170128|00105119311|2662134|0| |1
6050|20170128|00105144151|2580217|0| |1
6050|20170128|00105154166|2346923|0|1.0000|20
6050|20170128|00105155290|2346923|0| |1
6050|20170128|00105153833|2346923|0| |1
6050|20170128|00105157710|2318219|0|1.0000|20
6050|20170128|00105158304|2577081|0|1.0000|20
6050|20170128|00105152009|2612785|0|1.0000|20
6050|20170128|00105152006|2612785|0|1.0000|20
6050|20170128|00105154824|2343837|0| |1
6050|20170128|00105158418|2509062|0| |1
6050|20170128|00105155804|2543462|0| |1
6050|20170128|00105153138|2592324|0|1.0000|20
6050|20170128|00105158343|1029323|0|0.5000|20
6050|20170128|00105158219|2131168|0|1.0000|20
6050|20170128|00105158414|2041513|0| |1
6050|20170128|00105158736|2343402|0|1.0000|20
6050|20170128|00105158733|28337|0| |1
6050|20170128|00105157249|2238579|0|1.0000|20
6050|20170128|00105157634|2604394|0| |1
6050|20170128|00105157640|2604394|0| |1
6050|20170128|00105157839|986585|0|1.0000|20
6050|20170128|00105156275|489115|0|1.0000|20
6050|20170128|00105156284|489115|0|1.0000|20
6050|20170128|00105151399|2572240|0|1.0000|20
6050|20170128|00105134328|2581132|0| |1
6050|20170128|00105134308|2581132|0| |1
6050|20170128|00105153510|2346923|0|1.0000|20
6050|20170128|00105143587|2346923|0| |1
6050|20170128|00105148210|2346923|0|1.0000|20
6050|20170128|00105151761|2238579|0| |1
6050|20170128|00105150591|2656843|0|1.0000|20
6050|20170128|00105150603|2656843|0|1.0000|20
6050|20170128|00105138678|2580221|0|1.0000|20
6050|20170128|00105114375|2392907|0|1.0000|20
6050|20170128|00105150123|2600283|0| |1
6050|20170128|00105151235|2238579|0|1.0000|20
6050|20170128|00105151227|2238579|0| |1
6050|20170128|00105155797|2301502|0| |1
6050|20170128|00105154998|2526988|0|1.0000|20
6050|20170128|00105152209|2175191|0|1.0000|20
6050|20170128|00105151934|2254974|0| |1
6050|20170128|00105153408|264992|0|1.0000|20
6050|20170128|00105156227|2537246|0|1.0000|20
6050|20170128|00105153885|2609321|0| |1
6050|20170128|00105152520|206841|0| |1
6050|20170128|00105145060|2606090|0|1.0000|20
6050|20170128|00105144143|2580217|0| |1
6050|20170128|00105149641|2547941|0| |1
6050|20170128|00105106062|2590058|0| |1
6050|20170128|00105153822|2369064|0|1.0000|20
6050|20170128|00105156368|2347294|0|1.0000|20
6050|20170128|00105156368|2601726|0|0.0000|21
6050|20170128|00105153218|2369064|0|1.0000|20
6050|20170128|00105155165|2654984|0|1.0000|20
6050|20170128|00105153589|2346923|0|1.0000|20
6050|20170128|00105156426|2600824|0|1.0000|20
6050|20170128|00105153214|2582054|0| |1
6050|20170128|00105139557|2661461|0|0.5000|20
6050|20170128|00105150765|2514765|0|1.0000|20
6050|20170128|00105152083|2516748|0|1.0000|20
6050|20170128|00105156437|2600824|0|1.0000|20
6050|20170128|00105153817|2602697|0|1.0000|20
6050|20170128|00105153241|2596382|0| |1
6050|20170128|00105152015|2030295|0|1.0000|20
6050|20170128|00105155350|2609212|0|0.2500|20
6050|20170128|00105155350|2176295|0|0.2500|21
6050|20170128|00105153084|2507357|0| |1
6050|20170128|00105153710|2627771|0| |1
6050|20170128|00105152839|2346923|0| |1
6050|20170128|00105145736|2586327|0|1.0000|20
6050|20170128|00105109876|2346923|0|1.0000|20
6050|20170128|00105145288|2592387|0|1.0000|20
6050|20170128|00105148687|2505168|0| |1
6050|20170128|00105149198|2369064|0|1.0000|20
6050|20170128|00105156323|2615272|0| |1
6050|20170128|00105156408|2497272|0|1.0000|20
6050|20170128|00105154814|2652992|0|1.0000|20
6050|20170128|00105156241|2526988|0| |1
6050|20170128|00105152813|787618|0| |1
6050|20170128|00105156477|2661889|0|0.5000|20
6050|20170128|00105156477|2387725|0|0.5000|21
6050|20170128|00105152042|2602779|0|1.0000|20
6050|20170128|00105143459|2590360|0|1.0000|20
6050|20170128|00105156710|2385077|0| |1
6050|20170128|00105148849|2320680|0|1.0000|20
6050|20170128|00105153886|2382970|0|1.0000|20
6050|20170128|00105155187|2654984|0|1.0000|20
6050|20170128|00105148299|2163298|0|1.0000|20
6050|20170128|00105149781|2277328|0|1.0000|20
6050|20170128|00105155671|2594189|0|1.0000|20
6050|20170128|00105154140|2567681|0|1.0000|20
6050|20170128|00105148118|2346341|0|1.0000|20
6050|20170128|00105152942|893210|0| |1
6050|20170128|00105150570|2610535|0| |1
6050|20170128|00105156235|2301502|0| |1
6050|20170128|00105156362|2668929|0| |1
6050|20170128|00105150391|2229043|0|1.0000|20
6050|20170128|00105157140|191938|0|1.0000|20
6050|20170128|00105153194|2592324|0| |1
6050|20170128|00105156961|2644803|0|0.5000|21
6050|20170128|00105155974|565211|0| |1
6050|20170128|00105153082|2346923|0|1.0000|20
6050|20170128|00105147172|2346923|0| |1
6050|20170128|00105147241|2346923|0|1.0000|20
6050|20170128|00105154863|2346923|0| |1
6050|20170128|00105154991|2346923|0|1.0000|20
6050|20170128|00105155635|2654029|0|0.5000|21
6050|20170128|00105156196|2314200|0| |1
6050|20170128|00105153727|2346923|0| |1
6050|20170128|00105153644|2346923|0|1.0000|20
6050|20170128|00105069681|2580221|0| |1
6050|20170128|00105157297|2058264|0|1.0000|20
6050|20170128|00105155219|258568|0| |1
6050|20170128|00105153317|2346923|0|1.0000|20
6050|20170128|00105155140|2346923|0|1.0000|20
6050|20170128|00105137483|2580221|0| |1
6050|20170128|00105147214|2580220|0|1.0000|20
6050|20170128|00105144177|2346923|0|1.0000|20
6050|20170128|00105155464|2346923|0|1.0000|20
6050|20170128|00105150535|2346923|0|1.0000|20
6050|20170128|00105151498|2346923|0| |1
6050|20170128|00105155848|2346923|0| |1
6050|20170128|00105151769|2238579|0|1.0000|20
6050|20170128|00105151764|2238579|0| |1
6050|20170128|00105152425|2346923|0| |1
6050|20170128|00105153501|2629792|0| |1
6050|20170128|00105156063|2630072|0| |1
6050|20170128|00105157584|2295401|0| |1
6050|20170128|00105157691|2392630|0|1.0000|20
6050|20170128|00105153226|2340554|0|1.0000|20
6050|20170128|00105155914|306218|0|1.0000|20
6050|20170128|00105153797|2162617|0|1.0000|20
6050|20170128|00105142120|2382970|0|1.0000|20
6050|20170128|00105155991|2067371|0| |1
6050|20170128|00105155992|2067371|0| |1
6050|20170128|00105119856|2346923|0| |1
6050|20170128|00105148570|2416993|0|1.0000|20
6050|20170128|00105155917|2511083|0|1.0000|20
6050|20170128|00105155366|2067371|0| |1
6050|20170128|00105156632|2346923|0|1.0000|20
6050|20170128|00105140455|2346923|0| |1
6050|20170128|00105157444|2663402|0| |1
6050|20170128|00105149588|2058264|0| |1
6050|20170128|00105157937|2583629|0|1.0000|20
6050|20170128|00105131361|2580223|0| |1
6050|20170128|00105154034|2346923|0| |1
6050|20170128|00105156080|2346923|0|1.0000|20
6050|20170128|00105156078|2346923|0| |1
6050|20170128|00105156387|2346923|0| |1
6050|20170128|00105152881|2346923|0| |1
6050|20170128|00105119311|2662134|0|1.0000|20
6050|20170128|00105152460|2346923|0|1.0000|20
6050|20170128|00105144151|2580217|0|1.0000|20
6050|20170128|00105154166|2346923|0| |1
6050|20170128|00105155680|2346923|0|1.0000|20
6050|20170128|00105153833|2346923|0|1.0000|20
6050|20170128|00105152255|2346923|0| |1
6050|20170128|00105140111|2580221|0|1.0000|20
6050|20170128|00105158304|2577081|0| |1
6050|20170128|00105152009|2612785|0| |1
6050|20170128|00105104810|2614354|0|1.0000|20
6050|20170128|00105155804|2543462|0|1.0000|20
6050|20170128|00105155633|2543462|0| |1
6050|20170128|00105153138|2592324|0| |1
6050|20170128|00105154668|391112|0| |1
6050|20170128|00105158343|1029323|0| |1
6050|20170128|00105158414|2041513|0|1.0000|20
6050|20170128|00105158736|2343402|0| |1
6050|20170128|00105157249|2238579|0| |1
6050|20170128|00105157634|2604394|0|1.0000|20
6050|20170128|00105157640|2604394|0|1.0000|20
6050|20170128|00105157839|986585|0| |1
6050|20170128|00105156275|489115|0| |1
6050|20170128|00105156284|489115|0| |1
6050|20170128|00105156601|2346923|0|1.0000|20
6050|20170128|00105144914|2596291|0| |1
6050|20170128|00105152250|2346923|0| |1
6050|20170128|00105152459|2346923|0| |1
6050|20170128|00105153267|2583449|0| |1
6050|20170128|00105158888|2424698|0|0.5000|20
6050|20170128|00105158888|2619195|0|0.5000|21
6050|20170128|00105153179|2346923|0|1.0000|20
6050|20170128|00105134187|2301502|0| |1
6050|20170128|00105157285|2657971|0| |1
6050|20170128|00105158466|2176571|0| |1
6050|20170128|00105155693|2507752|0| |1
6050|20170128|00105155659|2507752|0|1.0000|20
6050|20170128|00105155659|2507752|0| |1
6050|20170128|00105155800|2301502|0|0.5000|20
6050|20170128|00105155800|2301502|0| |1
6050|20170128|00105155800|2300446|0|0.5000|21
6050|20170128|00105154138|2238579|0|1.0000|20
6050|20170128|00105154138|2238579|0| |1
6050|20170128|00105155980|2178688|0|1.0000|20
6050|20170128|00105155980|2178688|0| |1
6050|20170128|00105149425|2497272|0|1.0000|20
6050|20170128|00105149425|2497272|0| |1
6050|20170128|00105156110|147652|0| |1
6050|20170128|00105149637|2369064|0|1.0000|20
6050|20170128|00105149637|2547941|0| |1
6050|20170128|00105149715|2369064|0|1.0000|20
6050|20170128|00105149715|2547941|0| |1
6050|20170128|00105153218|2582054|0| |1
6050|20170128|00105153222|2369064|0|1.0000|20
6050|20170128|00105153222|2582054|0| |1
6050|20170128|00105153589|2346923|0| |1
6050|20170128|00105151676|2346923|0|1.0000|20
6050|20170128|00105151676|2346923|0| |1
6050|20170128|00105139557|2661461|0| |1
6050|20170128|00105139557|2563774|0|0.5000|21
6050|20170128|00105149716|2369064|0|1.0000|20
6050|20170128|00105155536|2516748|0|1.0000|20
6050|20170128|00105156193|2289702|0|1.0000|20
6050|20170128|00105156193|2289702|0| |1
6050|20170128|00105128277|2373078|0|1.0000|20
6050|20170128|00105128277|2505168|0| |1
6050|20170128|00105155372|2346923|0|1.0000|20
6050|20170128|00105155372|2346923|0| |1
6050|20170128|00105153714|181508|0|1.0000|20
6050|20170128|00105153720|181508|0|1.0000|20
6050|20170128|00105153720|181508|0| |1
6050|20170128|00105154341|2578516|0|1.0000|20
6050|20170128|00105154341|2578516|0| |1
6050|20170128|00105153442|191938|0| |1
6050|20170128|00105153335|2567681|0|1.0000|20
6050|20170128|00105153335|2567681|0| |1
6050|20170128|00105153292|2567681|0| |1
6050|20170128|00105153276|2567681|0|1.0000|20
6050|20170128|00105151489|2567681|0| |1
6050|20170128|00105151104|2023055|0|1.0000|20
6050|20170128|00105151104|2023055|0| |1
6050|20170128|00105150601|2373078|0|1.0000|20
6050|20170128|00105150601|2505168|0| |1
6050|20170128|00105156408|2497272|0| |1
6050|20170128|00105152804|2520096|0|1.0000|20
6050|20170128|00105152804|2520096|0| |1
6050|20170128|00105145812|2346923|0| |1
6050|20170128|00105148594|2664342|0|1.0000|20
6050|20170128|00105148594|2664342|0| |1
6050|20170128|00105152293|2611713|0|1.0000|20
6050|20170128|00105151472|2596989|0|1.0000|20
6050|20170128|00105151472|2596989|0| |1
6050|20170128|00105155147|2654984|0| |1
6050|20170128|00105155438|2303772|0| |1
6050|20170128|00105154111|2567681|0|1.0000|20
6050|20170128|00105154111|2567681|0| |1
6050|20170128|00105141049|2567681|0|1.0000|20
6050|20170128|00105153474|2567681|0| |1
6050|20170128|00105153090|2563150|0|1.0000|20
6050|20170128|00105153090|2563150|0| |1
6050|20170128|00105152790|2592672|0|0.5000|20
6050|20170128|00105152790|2592672|0| |1
6050|20170128|00105152790|2578498|0|0.5000|21
6050|20170128|00105152942|893210|0|1.0000|20
